BIRC3,LTB,CD38,CD3E,SELL,MYC,CD5,FOXP3,ITGAM,MBP,SLC2A1,PDCD1,TBX21,PRF1,ACTN1,ITGA4,CD69,CXCR4,FLNA,HAVCR2,ITGB2,RASGRP2,KLRB1,CD19,FAS,NT5E,EIF3E,NPM1,BTLA,CD3D,IL2RB,CD8A,CX3CR1,IL7R,FCGR3A,KLRD1,CCR7,IL17A,CD28,STAM,VCL,USP15,USP28,IL10RA,IL2RA,TIGIT,PTPRC,SYNE1,TTN,B3GAT1,IFNG,CD4,CTLA4,NCAM1,IL17RA,IL4,CCR6,CCR8,ZNF683,PDE3B,TNFRSF18,GZMK,CD3G,ATM,BCL2,CD27,GZMH,IGF1R,TCF7,ENTPD1,S1PR5,CXCR3,CCR10,CD8B,CD52,AIF1,PLEK,RGS19,GZMB,FHIT,RASSF1,ITGB1,PRKCB,TFRC,NPAT,CD2,PECAM1,OSBPL5,LMNA,TNFRSF8,PXN,GNLY,NKG7,FOXP1,SATB1,GIMAP5,KLRF1,EEF1B2,EIF3L,CCR4,FCMR,EEF2,RPS5,LILRB1,ARHGAP45,MYO1G,FCGR3B,PDK1,GPR183,EMP3,LGALS1,CD14,RAP1B,RAP1GAP2,SGSM3,TXK,RSL1D1,FGFBP2,MCAM,SELPLG,CASP2,CD6,CASP8,CCDC141,EPHX2,RACK1,GIMAP8,ADRB2,EXOSC8,WDR43,MAML2,UBQLN2,LEF1,APEX1,RPS8,SNX20,GP1BA,SLC9A3R1,TPCN1,PRKCA,LMO7,TNFSF8,SLC40A1,FGR,PIK3R5,NOP53
1.4468157892275356e+74,1.0134072989308413e+74,8.886564606823577e+74,1.9132274593724157e+75,1.6989076896309779e+75,7.506121366178981e+74,4.8930293208625725e+75,7.104507266961384e+75,1.4894011088616703e+76,1.0429320697799236e+76,5.254284974325046e+74,1.2033939854565914e+76,2.7509567042348815e+76,4.12930599293327e+76,6.3833438591020866e+72,1.756485106765537e+76,9.43263613722511e+76,9.825585000333279e+76,1.0217411932362902e+77,1.3812284515941414e+77,2.1186113389447875e+77,1.4851810427576864e+77,1.408441725989031e+77,3.3888850484778666e+77,3.1257778113804554e+77,2.940868757456978e+77,1.1781678267128423e+73,6.855712841151305e+74,4.371297505646216e+77,1.2793563176729452e+77,2.2995821562419227e+77,1.946499883794626e+78,1.4588314582409577e+78,3.0401446178892146e+78,6.523662418184802e+78,7.40984625534312e+78,1.2629721365641963e+79,1.8858138483156947e+79,3.829339311555621e+79,6.917211870440881e+76,2.511337371261336e+77,3.1591669822627453e+66,7.250913261969431e+74,8.49277269220584e+78,6.848155330643886e+79,8.336098719645672e+79,7.559822216027702e+79,1.4051425666387253e+74,2.5695641831440973e+77,5.496418129478537e+79,3.304460354578372e+80,6.660461599677215e+80,1.2294432010041818e+81,1.0453708513499017e+81,5.376892505136141e+80,2.6369086899927718e+81,3.763848065729589e+81,3.782605322567026e+81,1.3800688564973147e+78,2.0850759490369972e+77,1.8898433288100169e+81,8.236156727215299e+79,8.181650230962091e+80,8.134527750445599e+74,8.243722299114961e+80,9.332101637134499e+81,8.188937156554322e+79,6.438352543497721e+80,1.9614321392635214e+76,3.0607457055887526e+81,5.290630226314988e+78,1.7933625575644944e+82,1.9002168917980146e+82,8.204230739837481e+81,5.4772526448011485e+79,6.748498027911443e+79,1.612263239311102e+77,1.1576050058253712e+77,2.425040264404425e+82,0.2886502700673883,0.10431200823977199,6.081959775643356e+80,4.3790194463857776e+80,1.915587794868357e+81,5.873129035821723e+74,3.3525148878972444e+82,1.7452650650097695e+81,1.1672785852612378e+77,2.279556543266991e+82,3.7736912748095496e+82,6.006588619149037e+80,2.452622171728183e+82,7.473576371166934e+82,6.0917670005784505e+75,4.4530816774228474e+75,6.042648470704469e+80,1.8253578291461773e+82,5.344827140212515e+74,4.160498598346077e+74,4.902099737362431e+80,2.49421939567971e+77,8.18960002882261e+74,2.2672243910413087e+75,5.438915240305306e+80,0.0,0.0,9.884039269892626e+82,3.9091880208978345e+74,7.027313922232707e+76,3.1671524867845133e+71,6.84163912919537e+79,1.8171872110151793e+77,5.635624343056259e+80,4.2323538816352505e+80,4.29434574940887e+80,2.0962290086269797e+76,1.7374561986204337e+75,7.846793639894177e+82,2.044662213283962e+81,1.4316341631268318e+82,6.430104759188307e+80,3.3071227587986773e+82,2.471459174611047e+82,2.0428035255995574e+77,2.3379906621782976e+77,9.658443949747298e+80,4.985184988331186e+80,8.116178598366227e+76,2.0266587102668573e+67,3.959751184297542e+75,2.0430342690495764e+82,5.81045797117034e+76,1.736208414313235e+76,5.971325884642787e+74,9.6488803947201e+80,1.2827442101616413e+82,1.2999562099244675e+82,3.976958974920973e+80,8.104546921423103e+74,2.2965523484840283e+81,5.834376287219307e+72,4.635003405297108e+82,1.7929901759967822e+81,0.6037956062511951,0.5672954671984073,1.7252940052300907e+75
1.5731033712843073e+74,1.1018641421402935e+74,9.66224231599913e+74,2.0802265145166532e+75,1.847199508021834e+75,8.161304925148516e+74,5.320125048228485e+75,7.724635310302921e+75,1.6194058172366312e+76,1.1339660288524128e+76,5.712913467174857e+74,1.3084341141422995e+76,2.99107826850546e+76,4.489738933534851e+76,6.9405240249567484e+72,1.9098026601844023e+76,1.025597855514791e+77,1.0683226575179423e+77,1.1109254734621118e+77,1.5017911401676278e+77,2.303537647674281e+77,1.6148173960536116e+77,1.5313797678374584e+77,3.684689187351076e+77,3.398616223004856e+77,3.1975670927190186e+77,1.2810060506252899e+73,7.454124473392897e+74,4.752853054423848e+77,1.391026937492648e+77,2.500304786182076e+77,2.1164031746133235e+78,1.5861678467856022e+78,3.3055084021074667e+78,7.09309050922537e+78,8.05662629048451e+78,1.3732126374761495e+79,2.0504200634857105e+79,4.163589190587905e+79,7.520991541769167e+76,2.7305433867795467e+77,3.434919819959215e+66,7.883820581875301e+74,9.234077657386711e+78,7.445907293744835e+79,9.063728151760643e+79,8.219693137778513e+79,1.5277926361963657e+74,2.7938526171279475e+77,5.976181593986654e+79,3.5928953518249595e+80,7.241830421518936e+80,1.3367570762652831e+81,1.1366176832911628e+81,5.84622298833149e+80,2.8670753947268087e+81,4.092381438802485e+81,4.112775952179182e+81,1.5005303279967039e+78,2.267075068737784e+77,2.0548012634956496e+81,8.955062565999355e+79,8.895798384856709e+80,8.84456274482865e+74,8.963288510690905e+80,1.0146668743767324e+82,8.903721361161492e+79,7.00033422852032e+80,2.1326388153865964e+76,3.327907688010733e+81,5.75243117140594e+78,1.949899017031036e+82,2.066080299175348e+82,8.920349868813185e+81,5.955343219963658e+79,7.337551247267619e+79,1.7529921611597676e+77,1.258648371712713e+77,2.636713701798594e+82,0.0,0.0,6.612833159768244e+80,4.761249016854386e+80,2.0827928755929372e+81,6.385774301766285e+74,3.645144400343966e+82,1.8976032595119974e+81,1.2691663246796716e+77,2.4785312062160193e+82,4.103083827802684e+82,6.530883113838684e+80,2.6667031390998142e+82,8.125919189277323e+82,6.6234964236911355e+75,4.84177588571822e+75,6.570090506011358e+80,1.9846870460013135e+82,5.811358747812143e+74,4.523654234362627e+74,5.329987190237937e+80,2.711931241890392e+77,8.904442093273858e+74,2.465122622769629e+75,5.913659475075238e+80,0.0,0.0,1.0746783117203942e+83,4.2504076195780937e+74,7.640704023585193e+76,3.443602351749462e+71,7.4388223154477e+79,1.9758032426705436e+77,6.127538639930805e+80,4.601781518588035e+80,4.6691844436272735e+80,2.2792016406011607e+76,1.8891127839902093e+75,8.531713311810231e+82,2.2231337567665928e+81,1.5565965931730833e+82,6.991366523440399e+80,3.595790148167294e+82,2.687184359280406e+82,2.2211128306167184e+77,2.54206583871162e+77,1.050149635622931e+81,5.42032466745937e+80,8.824611958272967e+76,2.2035587897929077e+67,4.305384267883369e+75,2.221363714870145e+82,6.317632895086101e+76,1.8877560848755696e+76,6.492542416325214e+74,1.0491098031323842e+81,1.3947105474830827e+82,1.4134249236013463e+82,4.324094067460913e+80,8.811964992191207e+74,2.497010516908977e+81,6.343638958810468e+72,5.0395769365221126e+82,1.9494941315549895e+81,0.3537028659945086,0.3901240085429511,1.8758889945022778e+75
1.4780776722382695e+74,1.0353043646508074e+74,9.078579889746478e+74,1.9545672715676897e+75,1.7356166154214797e+75,7.668308902257185e+74,4.998754812204194e+75,7.2580169788973e+75,1.521583148598844e+76,1.0654670881259771e+76,5.367816249968717e+74,1.2293961636670261e+76,2.810397641564782e+76,4.218529432314951e+76,6.521271126986737e+72,1.7944381290691696e+76,9.636450589348413e+76,1.0037890043642513e+77,1.0438183324878974e+77,1.4110731647817734e+77,2.1643889564662738e+77,1.5172718979682445e+77,1.438874446445319e+77,3.4621099391039936e+77,3.1933176467793327e+77,3.0044131946479966e+77,1.2036249339962589e+73,7.003846760058622e+74,4.465749745001156e+77,1.306999842045518e+77,2.349270077038245e+77,1.988558625550605e+78,1.4903529682489842e+78,3.1058341452553123e+78,6.664621600989752e+78,7.569953539550833e+78,1.2902616418855104e+79,1.9265613244940842e+79,3.912081260086726e+79,7.066674621583259e+76,2.565600765181561e+77,3.2274282698061994e+66,7.407586422301535e+74,8.676279167817532e+78,6.996125951630974e+79,8.516219882878642e+79,7.723170086198227e+79,1.4355040009406788e+74,2.6250857052895747e+77,5.6151812656159816e+79,3.375861049668651e+80,6.804376652911299e+80,1.256008234233917e+81,1.0679585653498852e+81,5.493073006972246e+80,2.6938853497654398e+81,3.8451749207287574e+81,3.864337472541007e+81,1.4098885138854958e+78,2.1301289550054295e+77,1.930677871461378e+81,8.414118406913127e+79,8.358434168668245e+80,8.310293495314731e+74,8.421847450918498e+80,9.533743803190858e+81,8.365878545552523e+79,6.577468404338684e+80,2.003813527777319e+76,3.126880368263956e+81,5.404946827239294e+78,1.8321124045649513e+82,1.9412755798554118e+82,8.381502582937012e+81,5.5956016652341005e+79,6.89431531675882e+79,1.6471000064691104e+77,1.182617804644821e+77,2.4774390048706232e+82,0.0,0.0,6.213374926347277e+80,4.4736385365656885e+80,1.9569786077042725e+81,6.000031903617235e+74,3.424953915033619e+82,1.7829756517280593e+81,1.192500404683636e+77,2.3288117632490833e+82,3.855230815662024e+82,6.136375197442943e+80,2.5056168846508532e+82,7.635060695520314e+82,6.223394059612972e+75,4.549301057577083e+75,6.173214207526438e+80,1.8647990097943117e+82,5.460314793868223e+74,4.2503960278711315e+74,5.008021216542716e+80,2.5481129151805395e+77,8.36655574074669e+74,2.3162131456564757e+75,5.556435890282801e+80,0.0,0.0,1.0097607356189127e+83,3.993655289976725e+74,7.179155689064568e+76,3.2355863200729054e+71,6.989468952211581e+79,1.8564518461002638e+77,5.757395359253927e+80,4.3238039147996994e+80,4.3871352637514925e+80,2.141523002872364e+76,1.7749980562791388e+75,8.016342207587591e+82,2.0888419847407543e+81,1.462568011136423e+82,6.56904240710811e+80,3.378580981440069e+82,2.5248609056107812e+82,2.0869431357052118e+77,2.3885084897451577e+77,9.867137514657824e+80,5.092901721209311e+80,8.291547866330747e+76,2.070449473385965e+67,4.045310990319025e+75,2.0871788649141606e+82,5.936006682129937e+76,1.7737233106356552e+76,6.10035052801106e+74,9.857367316365706e+80,1.310460937978235e+82,1.3280448437756598e+82,4.0628905960286233e+80,8.279664859448788e+74,2.3461748031053353e+81,5.960441810065878e+72,4.735153635402155e+82,1.8317319768111991e+81,0.296164982434336,0.2210091883575454,1.7625730698851848e+75
1.3075439959652146e+74,9.158557979878095e+73,8.031135879857183e+74,1.7290584579214605e+75,1.5353693025856026e+75,6.7835753510636e+74,4.422021903694777e+75,6.420620987393492e+75,1.3460300143087118e+76,9.425384877561992e+75,4.748502762011608e+74,1.0875541946528756e+76,2.4861471298312513e+76,3.7318152723822365e+76,5.768877419845276e+72,1.5874042655974955e+76,8.52464207204857e+76,8.879765323055364e+76,9.233874641081498e+76,1.2482701546286647e+77,1.9146718999383446e+77,1.3422161755754574e+77,1.272863854677093e+77,3.0626679160857933e+77,2.8248876190201993e+77,2.657778077461811e+77,1.064756328710131e+73,6.195775737486959e+74,3.950512463744301e+77,1.1562043242329777e+77,2.0782223030813215e+77,1.7591280487487038e+78,1.3184030258382526e+78,2.7474975539970766e+78,5.895688787828103e+78,6.696567769261133e+78,1.141397299180404e+79,1.704283705799023e+79,3.4607236543992975e+79,6.251354814729548e+76,2.2695937700465692e+77,2.8550627181879413e+66,6.55293380922708e+74,7.675250730239772e+78,6.188945719759757e+79,7.533658335637528e+79,6.832106908654227e+79,1.269882275382518e+74,2.322215616482285e+77,4.9673279611850936e+79,2.9863700193933454e+80,6.019319556682832e+80,1.1110958892089188e+81,9.447425100118578e+80,4.859307981284033e+80,2.3830774803400443e+81,3.401536654986034e+81,3.4184883213565414e+81,1.2472221832021046e+78,1.884364656920424e+77,1.7079253048653575e+81,7.443336849571286e+79,7.394077197825961e+80,7.351490769800301e+74,7.450174152693838e+80,8.433785113644055e+81,7.400662677386048e+79,5.818590918649339e+80,1.772622911833518e+76,2.7661155624073005e+81,4.781349387252449e+78,1.6207318597098214e+82,1.7173002993205715e+82,7.414484086543717e+81,4.950007363354831e+79,6.09888151890426e+79,1.457065325228577e+77,1.0461729035141181e+77,2.191603700557373e+82,0.0,0.1060765946699497,5.496504840184435e+80,3.957491083501143e+80,1.731191585392947e+81,5.307776335795817e+74,3.0297987799776838e+82,1.5772642751844345e+81,1.0549152954654896e+77,2.0601243736794897e+82,3.410432347878911e+82,5.428388979217976e+80,2.216530548596337e+82,6.754163166635177e+82,5.505368012798698e+75,4.024424017355848e+75,5.460977676927638e+80,1.6496472375812793e+82,4.83032925731897e+74,3.7600052494544413e+74,4.430219193718564e+80,2.254123586239144e+77,7.401261740971711e+74,2.048979325553751e+75,4.915360352005729e+80,0.0,0.0,8.932592731886497e+82,3.532886054936636e+74,6.350858343676184e+76,2.862279530839511e+71,6.183056773741926e+79,1.6422631305235208e+77,5.09313405904485e+80,3.824943678342682e+80,3.880968152992176e+80,1.8944441129314135e+76,1.5702070973192951e+75,7.091454204339007e+82,1.8478411838343175e+81,1.2938237668906052e+82,5.811137073499121e+80,2.988776138181248e+82,2.2335542845859884e+82,1.8461614151034167e+77,2.11293357158214e+77,8.728713420802006e+80,4.5053065834653006e+80,7.334907923655633e+76,1.8315707142613224e+67,3.5785819626068136e+75,1.8463699469807487e+82,5.25113804437282e+76,1.5690794258553218e+76,5.396520667351141e+74,8.720070462210456e+80,1.1592660951339822e+82,1.1748212522700914e+82,3.5941333157790827e+80,7.324395922429751e+74,2.0754841473518495e+81,5.2727539617385825e+72,4.188833795565836e+82,1.6203953239277984e+81,0.38081087595652685,0.10742592848496729,1.55921564763806e+75
1.385076540791839e+74,9.701626747975615e+73,8.507352668382209e+74,1.8315852584041387e+75,1.6264110492843558e+75,7.185816393517299e+74,4.6842315215206305e+75,6.801340172412098e+75,1.4258446383247345e+76,9.98427549828509e+75,5.030071492693773e+74,1.1520421542232625e+76,2.633566501098321e+76,3.953098178183865e+76,6.1109506109070294e+72,1.6815314940197858e+76,9.030121960772418e+76,9.406302713066068e+76,9.78140940988642e+76,1.3222879788993047e+77,2.0282048941384083e+77,1.4218046529964434e+77,1.3483399948111694e+77,3.244272847335313e+77,2.992393054116615e+77,2.8153745320101054e+77,1.1278924587676215e+73,6.563162427024553e+74,4.1847633077912655e+77,1.2247629837304394e+77,2.2014532340255588e+77,1.863437865256789e+78,1.3965794711554167e+78,2.9104140431734637e+78,6.2452814261153316e+78,7.0936495824596965e+78,1.2090779566089638e+79,1.8053414546968754e+79,3.6659318253635184e+79,6.622037138915788e+76,2.404172324387653e+77,3.0243574255658948e+66,6.941498657429187e+74,8.1303648396955e+78,6.555927414392984e+79,7.980376537410238e+79,7.237225693788867e+79,1.3451816188420476e+74,2.459914452573143e+77,5.2618722205045096e+79,3.163450766283685e+80,6.376243044377621e+80,1.1769797845903328e+81,1.0007622624891275e+81,5.147447053504819e+80,2.5243852008755897e+81,3.6032352548005866e+81,3.6211920925739788e+81,1.3211778666255856e+78,1.9961005431951647e+77,1.8091989871801532e+81,7.8846993197672e+79,7.832518752038267e+80,7.787407105626006e+74,7.891942049791241e+80,8.93387751925296e+81,7.839494726289753e+79,6.1636119371543e+80,1.8777329240369538e+76,2.9301360309343667e+81,5.064865801876223e+78,1.7168352917569614e+82,1.8191298842895723e+82,7.854135694122614e+81,5.2435245749941387e+79,6.460522738026414e+79,1.543463934370758e+77,1.1082071048782041e+77,2.321557730922696e+82,0.09199695512372683,0.1324105982116464,5.822427340097542e+80,4.1921557340057064e+80,1.8338448724809047e+81,5.622507930261976e+74,3.209454692474046e+82,1.670790239508791e+81,1.1174678884844287e+77,2.1822821640434133e+82,3.6126584295297226e+82,5.75027245936572e+80,2.3479626492743465e+82,7.154660174842467e+82,5.8318160662152734e+75,4.2630575444033645e+75,5.78479354686403e+80,1.747465245075147e+82,5.116749997902907e+74,3.9829597171061927e+74,4.6929148806619287e+80,2.3877848156387906e+77,7.84012931214041e+74,2.170476255597815e+75,5.206823123435893e+80,0.0933634731472259,0.073075051871417,9.46226259274018e+82,3.7423731905641674e+74,6.727440860775451e+76,3.0320021686367394e+71,6.549689275558301e+79,1.7396432876557739e+77,5.395138156772669e+80,4.0517487557362744e+80,4.111095275460774e+80,2.0067776738369206e+76,1.6633145969794673e+75,7.511951329239185e+82,1.9574113626276952e+81,1.3705427526484396e+82,6.155716106430346e+80,3.1659995590568286e+82,2.3659958301299505e+82,1.9556319897956489e+77,2.2382227529480339e+77,9.246293989154131e+80,4.772454676162824e+80,7.769840957759917e+76,1.940176114113869e+67,3.790778697315343e+75,1.9558528868455306e+82,5.5625111966892614e+76,1.662120058749557e+76,5.716514473938386e+74,9.237138534939871e+80,1.2280063063730019e+82,1.2444838270560832e+82,3.8072521884735334e+80,7.758705633564575e+74,2.1985527157427104e+81,5.585408858369025e+72,4.437216217134942e+82,1.716478800642127e+81,0.27313007334950695,0.2737354916335722,1.651671394800611e+75
1.1716509121621517e+74,8.206708794752935e+73,7.196459704888723e+74,1.549357364384439e+75,1.3757983283401849e+75,6.078558176489687e+74,3.96244104447162e+75,5.753325669912808e+75,1.2061370775506909e+76,8.445804365552414e+75,4.2549907381192286e+74,9.745246570079579e+75,2.2277617896029818e+76,3.3439676075141536e+76,5.169317829434762e+72,1.4224252962015633e+76,7.638675784824051e+76,7.956891066494132e+76,8.274197793266388e+76,1.1185374028013768e+77,1.7156799962191722e+77,1.2027196111828696e+77,1.1405750789209571e+77,2.7443647545356783e+77,2.5312969703457976e+77,2.3815551280811697e+77,9.540961739055988e+72,5.551848593071621e+74,3.539935593706093e+77,1.0360399767148114e+77,1.8622326014227175e+77,1.5763018218021606e+78,1.1813813627589972e+78,2.4619500569291698e+78,5.282949688422367e+78,6.000593295079613e+78,1.0227718461870509e+79,1.5271574529379275e+79,3.101050548914717e+79,5.6016513352732996e+76,2.0337148265130668e+77,2.5583359706192595e+66,5.871887216499723e+74,6.877561708751779e+78,5.5457284192764354e+79,6.750685015651687e+79,6.122045847952501e+79,1.137903375245247e+74,2.0808676829877359e+77,4.451073428267196e+79,2.675996500364796e+80,5.393731508037563e+80,9.956196625951846e+80,8.465553947166774e+80,4.3542799678762977e+80,2.135404171645002e+81,3.048014855993731e+81,3.0632047352077087e+81,1.1175983470742746e+78,1.6885225858095492e+77,1.5304205805121933e+81,6.669750644139978e+79,6.625610549368181e+80,6.587450129989589e+74,6.675877346159176e+80,7.557261592629052e+81,6.63151159985475e+79,5.213864602927881e+80,1.5883941633919016e+76,2.4786330952084123e+81,4.284423612686844e+78,1.4522891525324938e+82,1.5388212315333913e+82,6.643896549574928e+81,4.435552960650318e+79,5.4650245933163756e+79,1.3056324855238909e+77,9.374441246061536e+76,1.9638302671111842e+82,0.13680779375548538,0.01368250041807112,4.925252939540172e+80,3.5461889253178537e+80,1.5512687958585901e+81,4.756138993852483e+74,2.7149117086558563e+82,1.4133391552736564e+81,9.45277919519297e+76,1.8460155903260862e+82,3.055986019277272e+82,4.864216361895112e+80,1.9861664671413947e+82,6.0522028012055036e+82,4.933194962378557e+75,3.6061655174987252e+75,4.893418115347022e+80,1.4781993543789705e+82,4.3283130034974834e+74,3.3692277994865835e+74,3.969786389915646e+80,2.0198524593382592e+77,6.632048402745325e+74,1.836028847361484e+75,4.4045068141526604e+80,0.1345370351729665,0.09432775248383803,8.004228121258758e+82,3.165713109160706e+74,5.690813459693918e+76,2.564802739731587e+71,5.5404515115817375e+79,1.4715826777727357e+77,4.5638044948835323e+80,3.427417175657533e+80,3.4776190251012515e+80,1.6975544836774723e+76,1.4070154300999748e+75,6.354439171996292e+82,1.6557949982953123e+81,1.159356626876192e+82,5.207185436111072e+80,2.678152551160269e+82,2.0014209257769983e+82,1.65428980797525e+77,1.89333632682453e+77,7.821537992635744e+80,4.0370699451612927e+80,6.572590739505137e+76,1.641215519076768e+67,3.2066598398780303e+75,1.6544766671287817e+82,4.705387121629571e+76,1.4060049575625611e+76,4.835660124565382e+74,7.813793296970576e+80,1.038783537681068e+82,1.0527220469041511e+82,3.220594940483342e+80,6.563171250858516e+74,1.8597790222942319e+81,4.724756496103373e+72,3.7534881828947077e+82,1.4519875929236404e+81,0.050788741542414445,0.0,1.397166322089275e+75
1.4722305329233699e+74,1.0312087958135689e+74,9.042665862768174e+74,1.946835183226288e+75,1.7287506757362825e+75,7.637973777585904e+74,4.978980197962356e+75,7.229304931335377e+75,1.5155639056211805e+76,1.0612521983290972e+76,5.346581662626076e+74,1.2245327855258222e+76,2.7992799670006228e+76,4.2018413179093e+76,6.49547357824765e+72,1.7873394968865003e+76,9.598329677196517e+76,9.99818107393462e+76,1.0396890831770268e+77,1.4054910891351652e+77,2.1558268328392224e+77,1.5112697099015187e+77,1.4331823914856665e+77,3.4484141506365405e+77,3.1806851758962756e+77,2.99252801240177e+77,1.1988635044691452e+73,6.976140186503352e+74,4.4480836497783244e+77,1.3018294708907873e+77,2.3399765807039376e+77,1.980692070539438e+78,1.4844572689921718e+78,3.0935477510573806e+78,6.638256970961165e+78,7.5400074996475e+78,1.2851574855110003e+79,1.9189400251032638e+79,3.8966054264627085e+79,7.038719506786828e+76,2.5554514845434784e+77,3.2146608604360113e+66,7.378282691779195e+74,8.64195660549077e+78,6.96844992088367e+79,8.482530500360535e+79,7.692617935729514e+79,1.4298252791534236e+74,2.6147011076999653e+77,5.5929681250245586e+79,3.362506453874463e+80,6.777459164752254e+80,1.2510395811893813e+81,1.0637338194982786e+81,5.471342915420262e+80,2.683228587110611e+81,3.829963762429065e+81,3.849050508948954e+81,1.4043111246088674e+78,2.121702360792855e+77,1.923040287389403e+81,8.38083292844245e+79,8.325368971922115e+80,8.277418738644311e+74,8.388531397060664e+80,9.496029189637834e+81,8.332783899536192e+79,6.551448544339527e+80,1.9958866257761187e+76,3.1145107171436754e+81,5.383565354748314e+78,1.8248647364137745e+82,1.933596072223828e+82,8.348346129665912e+81,5.5734659797408176e+79,6.867042039518327e+79,1.6405842303469984e+77,1.177939477389145e+77,2.46763848404704e+82,0.1532431800572143,0.3283523988929031,6.188795386657025e+80,4.455941234009057e+80,1.9492369803389137e+81,5.976296329301192e+74,3.4114051123797055e+82,1.7759223640514109e+81,1.187782982771227e+77,2.31959919812233e+82,3.839979877166936e+82,6.112100261597651e+80,2.4957048947267157e+82,7.604857097696651e+82,6.198774885153099e+75,4.531304441046915e+75,6.14879353994578e+80,1.857422036439425e+82,5.438714290794113e+74,4.2335818521446117e+74,4.988209945257659e+80,2.5380328148684937e+77,8.333458415808453e+74,2.3070504195020728e+75,5.534455140992683e+80,0.0,0.0,1.0057662150285718e+83,3.9778567569938e+74,7.150755609511405e+76,3.2227866382062553e+71,6.961819255941655e+79,1.8491078933571627e+77,5.734619632789203e+80,4.306699344224692e+80,4.369780160185373e+80,2.1330513348544747e+76,1.7679763272362907e+75,7.98463029517321e+82,2.080578717984891e+81,1.4567822266142335e+82,6.543055879578958e+80,3.365215625845978e+82,2.5148727881098295e+82,2.0786873806214724e+77,2.3790597698594074e+77,9.828104026248442e+80,5.072754670455268e+80,8.25874726564433e+76,2.062258965713242e+67,4.029308112136938e+75,2.078922177307354e+82,5.912524385700935e+76,1.766706624369319e+76,6.076218102444419e+74,9.818372477962084e+80,1.3052768750463532e+82,1.3227912205298454e+82,4.046818174543357e+80,8.246911266844575e+74,2.3368935513899974e+81,5.936862850518353e+72,4.7164218031691965e+82,1.8244858135972233e+81,0.0,0.07248283751038093,1.7556004929456367e+75
1.3705146088137275e+74,9.599629187104154e+73,8.41791104748813e+74,1.8123289796646654e+75,1.609311859188632e+75,7.110268677237463e+74,4.6349840909438976e+75,6.7298346273871e+75,1.4108540930204518e+76,9.87930632410961e+75,4.977188091116724e+74,1.1399302174517934e+76,2.6058786332300934e+76,3.911537480938499e+76,6.046703441529116e+72,1.6638527979233452e+76,8.935184231431017e+76,9.307410026460544e+76,9.678573058044527e+76,1.3083861712828118e+77,2.0068814648286963e+77,1.4068565818730534e+77,1.3341642906464147e+77,3.210164349263198e+77,2.960932681478358e+77,2.785775234627882e+77,1.1160344185947593e+73,6.494160951648333e+74,4.1407670109528874e+77,1.2118865002054241e+77,2.1783083670793998e+77,1.843846705750331e+78,1.3818966037022107e+78,2.8798155527098236e+78,6.179621976523282e+78,7.019070857274387e+78,1.1963663768212448e+79,1.786361088856926e+79,3.6273902370070956e+79,6.552416687241479e+76,2.3788961805643117e+77,2.9925609971292306e+66,6.868519563279018e+74,8.044886661222283e+78,6.487002003955199e+79,7.896475253347593e+79,7.161137488437457e+79,1.3310391201028913e+74,2.434052266711657e+77,5.206551793729615e+79,3.130191987062437e+80,6.309206736452682e+80,1.1646056673065198e+81,9.902407991884092e+80,5.093329629920983e+80,2.4978452050709644e+81,3.565352823659604e+81,3.5831208731296087e+81,1.3072877301181915e+78,1.9751146413511681e+77,1.7901780653680462e+81,7.801803933280713e+79,7.750171963304661e+80,7.705534595899461e+74,7.808970517229905e+80,8.83995165096718e+81,7.757074596004588e+79,6.098811115593203e+80,1.8579914741548747e+76,2.8993301943524508e+81,5.011616592093912e+78,1.698785430973172e+82,1.800004554494275e+82,7.77156163676454e+81,5.1883970452599587e+79,6.392600359815897e+79,1.5272368045616534e+77,1.0965560256752671e+77,2.2971501514385847e+82,0.19100765229487224,0.15435040104245665,5.761213545497047e+80,4.1480817172691724e+80,1.814564837403415e+81,5.563395978239411e+74,3.17571225330753e+82,1.6532244710469923e+81,1.1057194465026371e+77,2.1593388511693983e+82,3.5746769283190476e+82,5.689817261445017e+80,2.3232774630200675e+82,7.079440017887823e+82,5.770503563718818e+75,4.218238105078456e+75,5.72397541324039e+80,1.729093357830309e+82,5.062955306256576e+74,3.941085072085564e+74,4.643576158029174e+80,2.362680961057714e+77,7.757702510169078e+74,2.1476570635435964e+75,5.152081452551638e+80,0.0,0.0,9.362781574777278e+82,3.7030279397908426e+74,6.656712252416107e+76,3.0001253675814454e+71,6.480829449476837e+79,1.7213536361636345e+77,5.338416645334375e+80,4.009150900646116e+80,4.0678734837447937e+80,1.9856795185213312e+76,1.64582742330633e+75,7.432974809850066e+82,1.9368322175217715e+81,1.3561336209150045e+82,6.090998297285191e+80,3.132713983232002e+82,2.34112105294316e+82,1.9350715520357673e+77,2.214691311529166e+77,9.149083546153844e+80,4.7222797159233213e+80,7.688153128838232e+76,1.9197781709192394e+67,3.7509245377013024e+75,1.935290126695716e+82,5.5040300172828424e+76,1.644645443793529e+76,5.656414188885698e+74,9.140024347343215e+80,1.2150957243398442e+82,1.2314000094447544e+82,3.7672248356455296e+80,7.677134875309175e+74,2.1754383432484408e+81,5.526686945557613e+72,4.390565769435386e+82,1.6984326878095967e+81,0.02017485519496764,0.02926535758331738,1.6343066313431855e+75
