"regulatoryGene","targetGene","weight"
"NOP53","RSL1D1",0.0274384572736648
"CD3E","CD8B",0.0272257131760604
"ITGAM","MYO1F",0.0271327738090114
"RPS8","EIF3E",0.0270883018028178
"FGR","ITGAM",0.026998250399118
"EIF3E","KLRF1",0.0266075414759224
"RPS8","EEF2",0.0264809535609181
"EEF2","EIF3L",0.0264019583913706
"KLRB1","GNLY",0.0260456496363589
"CCR7","IL7R",0.0258536144462153
"CD19","CCR7",0.0257891549531193
"IL2RB","GZMK",0.0257165559333105
"MYO1F","FGR",0.0256084417583152
"EIF3L","EIF3E",0.0254095720275189
"CD3G","CD3E",0.0253501605554579
"FGFBP2","KLRD1",0.0251984938772239
"CD8A","NKG7",0.0251966801556217
"EIF3L","EEF2",0.0251714505140445
"CD8A","CD3G",0.0251319017378728
"ITGB2","FCRL3",0.0250255959811429
"ARHGAP25","IL10RA",0.0249837914798313
"TBX21","GZMB",0.024947363660131
"RACK1","EIF3L",0.0249432311021754
"EIF3E","EIF3L",0.0249301586975199
"GZMK","IL2RB",0.0248901031682676
"EIF3L","RACK1",0.0245756664608613
"NOP53","EIF3L",0.0245025990838329
"MYO1F","ITGAM",0.0244980008750803
"RPS5","NOP53",0.0244632235586701
"ARHGAP25","FGR",0.0241156420611589
"NOP53","RPS5",0.0240321140226277
"FGR","MYO1F",0.0240228084233578
"EEF1B2","NPM1",0.0239040838028084
"ITGB2","AIF1",0.0238352850906891
"IFNG","GZMH",0.0237248138525001
"EEF2","NOP53",0.0236244967749597
"NOP53","EEF2",0.0235729685874264
"CD6","CD3G",0.0235430360628062
"CD3G","CD8A",0.0234977388562751
"RACK1","RPS8",0.0234215804854761
"CD8A","FCGR3B",0.0231418735044466
"CD28","CD3D",0.0231189318916557
"ITGAM","PLEK",0.0229755910588117
"CD8B","CD3E",0.022893378996277
"CD3D","CD28",0.0227630715989921
"AIF1","ITGB2",0.0225967469739668
"NOP53","RACK1",0.0225059181801283
"FGR","ARHGAP25",0.0223963389923857
"RPS8","EEF1B2",0.022369147574404
"CD2","CD27",0.022224591828081
"EEF1B2","RPS5",0.0222126984865659
"CD3E","CD5",0.0222102132914543
"IL7R","CCR7",0.0221386457917959
"RPS8","RACK1",0.0221116841882732
"CD6","CD5",0.0220850738493699
"KLRD1","CD5",0.0220773078779979
"CD5","CD6",0.0219886899005791
"IFNG","NKG7",0.0219797534033798
"CD3E","CD2",0.0219127903303488
"CD27","GZMK",0.0218620055174105
"ITGB2","FGR",0.0218572604475485
"GZMH","ZNF683",0.0218438551999265
"PTPRC","ARHGAP25",0.0217903250351973
"GZMH","SAMD3",0.021774293031669
"IL10RA","PTPRC",0.0217341643264267
"CD3D","IL7R",0.021622284650787
"GNLY","KLRB1",0.0216148834091701
"PLEK","PTPRC",0.0215379447212697
"PRF1","TBX21",0.0214753982044102
"NPM1","EEF1B2",0.0214405858786361
"PTPRC","PLEK",0.0214405809867764
"CCR7","LTB",0.0214021451420471
"CD3E","CD6",0.0213820991679478
"CD3D","CD5",0.0213762478029125
"CD6","CD3E",0.021372893272373
"CD6","CD27",0.0213487711465944
"CD69","CD28",0.0213467529727049
"IFNG","TBX21",0.0213198207167026
"AIF1","PTPRC",0.02129115589618
"CD3G","CD28",0.0212313384018197
"ITGAM","FGR",0.0211925588296365
"PTPRC","IL10RA",0.0211902200268469
"IL2RB","TIGIT",0.0211511007217994
"IL10RA","CD8B",0.0211466624600568
"CD5","CD3D",0.0209153431711386
"PLEK","ITGAM",0.0208606051463583
"LTB","CCR7",0.020860427160265
"BIN2","PLEK",0.0208578705749207
"CD28","CD3G",0.0207134047701176
"GNLY","KLRD1",0.0206589476626204
"IL2RB","NKG7",0.0206387503907686
"ARHGAP25","MYO1F",0.0206184968906043
"GZMK","CD27",0.0205566696806388
"NKG7","IFNG",0.0205496769661181
"KLRD1","KLRF1",0.0205198291028712
"PLEK","BIN2",0.0205139293206963
"KLRD1","SAMD3",0.020446669448779
"SAMD3","KLRD1",0.0204200657024662
"CCR7","CD27",0.0203356446692134
"MYO1F","BIN2",0.0203250428024485
"CD8A","IL2RB",0.0202873432436282
"NKG7","CD4",0.0202779708094792
"EIF3L","SELL",0.0202570463614158
"RACK1","RPS5",0.020246433154574
"EIF3E","RPS8",0.0202350607712742
"CD3G","PRF1",0.0202313279871642
"CD3G","ARHGAP25",0.020132799286732
"PRF1","CD3G",0.0201312098452677
"EEF1B2","SELL",0.0201213521315226
"EIF3L","MYO1G",0.0200785849509466
"NKG7","CD8A",0.0199820016599845
"ARHGAP25","PTPRC",0.0199565653870132
"CD27","CD6",0.0199371182173488
"IL2RB","CD8A",0.0199353107949266
"ITGB2","CD14",0.0198872429676774
"CD6","IFNG",0.0198653298367812
"RACK1","NOP53",0.0197181246695879
"TBX21","PRF1",0.0196379504016458
"FGR","ITGB2",0.019594793508206
"TBX21","IFNG",0.019589087346828
"PRF1","S1PR5",0.0195691585978628
"EEF2","SELL",0.019564829123798
"IL2RB","AIF1",0.0194998283552475
"NKG7","IL2RB",0.0194952281934845
"IL7R","GZMK",0.0194770529415739
"KLRB1","KLRF1",0.0194049222646314
"CD2","CD3E",0.0193932626543564
"CD27","GIMAP8",0.0193566309990621
"SAMD3","BTLA",0.0193249450839683
"CD6","FGR",0.0193004977098243
"CD27","CD2",0.0192865917370886
"MYO1G","CD4",0.0192631923374668
"LTB","CD8B",0.0192488439645819
"SAMD3","IL7R",0.0192360725262168
"CD52","IL10RA",0.0192328566891042
"RPS5","RACK1",0.0191765768582249
"SAMD3","AIF1",0.019174029678354
"EEF1B2","RPS8",0.0191670747466244
"EIF3L","NOP53",0.0191570100176775
"CD8A","PRF1",0.019084709117102
"PLEK","IL10RA",0.0190607438892086
"SAMD3","PRF1",0.0190547582438541
"PRF1","CD8A",0.0189725646623086
"KLRF1","FGFBP2",0.0189654161859262
"EIF3L","RPS5",0.018964061599014
"RPS5","EIF3E",0.0189587866016638
"CD3D","FCGR3B",0.0189468794311957
"SAMD3","GZMH",0.0189057092938681
"CD19","BIN2",0.0188962708129844
"GZMK","STK10",0.0188801516833539
"GZMK","CD8B",0.0188762530731544
"EEF1B2","RACK1",0.0188187307607088
"CD2","CD3D",0.0188086452112733
"PLEK","CTLA4",0.0187924212592394
"IL2RB","KLRD1",0.0187886559474746
"KLRF1","KLRD1",0.0187659940006526
"ZNF683","GZMH",0.0187308505607718
"RPS5","EIF3L",0.0187225540435999
"KLRB1","CD3D",0.0187173210299
"EIF3E","EEF2",0.0187142079622117
"GNLY","CD27",0.0186819201592652
"EIF3E","FCRL3",0.0186111622247632
"CD5","TOMM7",0.0185847181262363
"CD14","ITGB2",0.0185017169333415
"GZMH","IL10RA",0.0184600049483393
"MYO1F","PTPRC",0.0184579910036723
"ITGB2","MYO1G",0.0184566745333969
"FGFBP2","KLRF1",0.0184036874700274
"EEF2","RPS5",0.01838633479821
"CD3E","SELPLG",0.0183741078892999
"FGR","CD28",0.0183581010582858
"PRF1","SAMD3",0.0183574948948853
"CD28","SELL",0.0183184510917574
"CD27","CCR7",0.0183109777316022
"PLEK","CD2",0.0183107847996074
"GZMB","TBX21",0.0182524107382956
"CD8B","GPR183",0.0182503549856087
"EEF2","FCGR3A",0.0182044108333777
"NKG7","LTB",0.0181756145449792
"CD4","MYO1G",0.0181716744871439
"FCGR3A","CD4",0.0181332641657939
"FCMR","GNLY",0.018128879372686
"EEF1B2","EEF2",0.0181236774799092
"PTPRC","MYO1F",0.0181105681651948
"GNLY","ITGAM",0.0180759193404168
"TBX21","FCMR",0.01805486609885
"ARHGAP25","FCRL3",0.0180544310501244
"CD52","IL2RA",0.0180411570709858
"CD5","CD3E",0.0180300562429346
"GNLY","GZMK",0.0180227951452913
"GZMK","IL7R",0.0180173913309873
"GZMH","MYO1G",0.0180147754018744
"GZMK","TIGIT",0.0179706061590878
"CD2","CD28",0.0179404881512482
"CD3E","PRF1",0.0179350347128148
"KLRF1","KLRB1",0.0179217024439905
"RPS5","EEF2",0.0178962868607367
"GZMK","GIMAP8",0.0178593784628628
"PRF1","EIF3L",0.0178562982751762
"NKG7","CD2",0.0178206766551065
"S1PR5","PRF1",0.0178129306590321
"GZMH","SELPLG",0.0178042616287531
"FGFBP2","FCMR",0.017802278890466
"ITGB2","IFNG",0.0177915788039115
"KLRB1","CD52",0.0177904504484076
"IFNG","CD4",0.0177821337831635
"IL10RA","CD52",0.0177791253363162
"KLRD1","S1PR5",0.0177791167262603
"KLRD1","MYO1G",0.0177765398646524
"KLRD1","GNLY",0.0177612475481832
"CD3G","CD6",0.0177549165904424
"GZMK","GNLY",0.0177380465094987
"KLRD1","ACTN1",0.0177218358869718
"IL7R","CD3D",0.0176806186974387
"RPS8","RSL1D1",0.0176751270096165
"CD3D","FCRL3",0.0176479642615216
"CD2","LTB",0.0176417943306495
"CD8A","CCR7",0.0176247758827526
"ARHGAP25","KLRB1",0.0175972604800042
"GZMK","CTLA4",0.0175875786812438
"GZMH","RSL1D1",0.0175799026454205
"IL2RB","CD4",0.0175651786570504
"GNLY","ITGB2",0.0175557459016502
"FCGR3A","EEF2",0.0175439460718356
"FGR","FCRL3",0.0175327832746852
"ITGB2","CD52",0.0175074257069063
"CD28","CD69",0.0175058949201532
"EEF2","EIF3E",0.0174939827914881
"CD3D","KLRD1",0.0174879709822823
"CD52","NPM1",0.0174481455625551
"CD3E","KLRF1",0.0174469460783355
"CD3D","CD27",0.017420168246531
"CD3D","MYO1F",0.0174125904691967
"GNLY","NKG7",0.0174047434370081
"ITGAM","MYO1G",0.0174023483341905
"CD8A","S1PR5",0.0173960941089108
"ITGB2","CD27",0.017387719046228
"CCR7","NKG7",0.0173790544655085
"ACTN1","FGFBP2",0.0173769850202395
"EIF3E","KLRD1",0.0173633249055503
"FCMR","BIN2",0.0173523738339775
"NKG7","S1PR5",0.0173490637450946
"IL7R","ZNF683",0.0173474934288379
"GZMH","IL2RB",0.0173376745362681
"IL2RB","GZMH",0.0173101352533167
"IL7R","GIMAP8",0.0173036460249698
"RPS5","EEF1B2",0.0172621616926349
"FCRL3","ITGB2",0.0172581747690385
"GZMK","CD8A",0.0172486996146101
"PLEK","CD69",0.0172456506433362
"CD19","SELPLG",0.0172148848553799
"GZMK","CD52",0.0172130157403096
"BIN2","EEF1B2",0.0171746084931999
"TBX21","CTLA4",0.0171330549483336
"PTPRC","CD52",0.0171059297994358
"CD14","GZMH",0.0171052325357164
"KLRB1","GZMK",0.017087760213186
"KLRF1","CD4",0.0170472383671401
"CD2","CD5",0.0170417204979536
"ITGB2","CD5",0.017041271339341
"CD2","NKG7",0.0170350577717454
"NKG7","TOMM7",0.0170129559256239
"KLRF1","S1PR5",0.0170103953265593
"LTB","CTLA4",0.0169986506600164
"RSL1D1","GZMB",0.0169953174799275
"IL10RA","FGR",0.0169801583413711
"FCMR","FGFBP2",0.0169551135877355
"ARHGAP25","CD4",0.0169280676065652
"CD28","FGR",0.0169264271081383
"RPS8","CD4",0.0169219336174472
"GZMH","KLRF1",0.0169179914841967
"IL7R","SAMD3",0.0169168217008448
"RPS5","PTPRC",0.0169115881401782
"GZMK","IL2RA",0.0169002893135177
"GZMK","CD3E",0.016889801571737
"GZMH","PRF1",0.0168753677032597
"KLRF1","IL2RA",0.0168739822493864
"ARHGAP25","AIF1",0.0168395571036721
"IFNG","CD6",0.0168193153765963
"CD2","NOP53",0.0168047179939747
"GZMB","IFNG",0.0167932471625608
"CD3E","CD8A",0.0167633741496117
"EEF1B2","CTLA4",0.0167483038315736
"S1PR5","KLRD1",0.0167321222605493
"EEF2","EEF1B2",0.016731280405903
"TBX21","IL2RB",0.0167259025899441
"RPS8","CD28",0.0167132514357487
"CD52","TIGIT",0.0166466739248665
"IL2RB","NOP53",0.016644455683283
"GZMK","GZMB",0.0166420325503318
"SAMD3","GZMK",0.0166345692877795
"EIF3E","CD69",0.016628412360717
"CD8A","KLRB1",0.0166192828424678
"RPS5","IL7R",0.0166076526256208
"CD3G","NKG7",0.0165890997186067
"ITGAM","TBX21",0.0165745816220673
"CD2","PRF1",0.0165590076794267
"KLRB1","FGFBP2",0.0165517468694128
"FGFBP2","GIMAP5",0.0165473678990642
"EEF2","IL2RA",0.0165140824311985
"FGR","IL10RA",0.0165128814922808
"IL2RB","CD52",0.0165126819291195
"CD6","MYO1F",0.0165062074535315
"KLRB1","LTB",0.0165020760284299
"RPS5","ZNF683",0.0164892170234379
"IL2RB","CD6",0.0164810618916863
"GPR183","SAMD3",0.0164799205405243
"CD14","SELPLG",0.0164763610023115
"CD2","TBX21",0.0164449533537887
"IL2RB","SELPLG",0.016434931091258
"PLEK","IL2RA",0.0164097103977745
"CD8B","GZMK",0.0164082171119937
"KLRF1","CD8B",0.0164040796007083
"PRF1","GZMK",0.0164008980597837
"GZMK","SAMD3",0.0163810995116963
"TIGIT","CD8B",0.0163734855801773
"PRF1","GZMH",0.0163682024453102
"CD28","CD5",0.0163675829952341
"PRF1","APEX1",0.0163661574419612
"CD3D","APEX1",0.0163630116097699
"EIF3E","CD8A",0.0163573576910263
"TIGIT","IL2RB",0.0163558167289688
"GZMK","BIN2",0.0163423663333883
"GZMK","GZMH",0.0163324337425503
"KLRD1","IL2RB",0.0163297042167287
"S1PR5","MYO1G",0.016310726570449
"PLEK","CCR7",0.0162940104373292
"EIF3E","NKG7",0.0162702316025468
"FCRL3","CD3D",0.0162649891333481
"RPS8","GZMB",0.0162554273737382
"CD8B","IL10RA",0.0162509051919875
"FGFBP2","ACTN1",0.0162457983854939
"GZMH","TIGIT",0.0162431230197824
"GZMH","GZMK",0.0162417111941032
"GZMK","FCRL3",0.0162374153163323
"IL2RB","FCMR",0.0162334521195787
"CD52","KLRB1",0.0162095722273875
"NKG7","CD3G",0.0162088955324513
"RPS8","KLRD1",0.0162064478583691
"CD5","KLRF1",0.0161828998369323
"KLRD1","NPM1",0.0161751434500628
"CD52","GZMK",0.0161618877427591
"EIF3L","IL2RA",0.0161615243502783
"GZMB","EMP3",0.0161468950578778
"CD6","PRF1",0.0161454654359993
"CD5","CD28",0.0161242012435758
"IL2RB","TBX21",0.0161232738440846
"CD8A","CD3E",0.0161200667197441
"TBX21","GNLY",0.0161178769515243
"CD300A","KLRB1",0.0161140705856213
"RACK1","FLNA",0.0161063613872178
"KLRB1","KLRD1",0.0161051617842532
"TBX21","ITGAM",0.0160930021867727
"NKG7","FGFBP2",0.0160817098598904
"CD3G","FLNA",0.0160796423086958
"IL7R","LTB",0.0160756455766056
"CD28","TOMM7",0.0160693049076747
"CD14","APEX1",0.0160670204194658
"EEF1B2","AIF1",0.0160477815771594
"CD2","CD6",0.016029604994376
"TBX21","KLRF1",0.016023494245807
"IL2RB","GNLY",0.0160115084091093
"CD3E","GZMK",0.0160101883218268
"EEF1B2","BIN2",0.0160089757431766
"EIF3E","ZNF683",0.0160062736772989
"GZMH","EEF1B2",0.0160041640431909
"CD2","FGFBP2",0.0160018100744065
"CD52","CD3E",0.015999675423522
"TIGIT","CD52",0.0159908088183566
"CD52","ITGB2",0.0159837824396695
"TBX21","CD4",0.0159792351239885
"ITGAM","ITGB2",0.0159638421347355
"CD4","IFNG",0.0159604654592
"VCL","SAMD3",0.0159584562407762
"CD8B","S1PR5",0.0159412580136485
"CD8A","GZMK",0.0159407445610007
"EEF2","CD5",0.0159404069274552
"ZNF683","BTLA",0.0159391442394274
"VCL","CD14",0.0159389198457371
"CCR7","CD5",0.0159341294009538
"FCGR3B","CD8A",0.0159209893345078
"CD3D","IL10RA",0.0159181761055452
"CD3D","CD3E",0.0159043868351238
"FGFBP2","NKG7",0.0159042786987827
"RPS5","BIN2",0.0159039310350019
"GZMH","RACK1",0.0158987473576335
"CD6","CD2",0.015895870479895
"PLEK","GNLY",0.0158932138952714
"GNLY","FGFBP2",0.0158892779004778
"PRF1","CD3E",0.0158811635882494
"CD3E","CD52",0.015878959749988
"FCGR3A","LTB",0.015868703944254
"GZMB","LTB",0.015868289416044
"TBX21","ZNF683",0.0158597394590093
"CD3G","CD3D",0.0158509267063904
"TBX21","CD300A",0.0158505437690128
"RPS5","PLEK",0.0158488148218256
"CD3E","EEF2",0.0158373900774364
"CD8B","CD69",0.0158228192102536
"CD3E","TOMM7",0.0158222853708854
"CD8A","APEX1",0.0158104178085643
"GNLY","TBX21",0.0158101642455151
"CD3D","MYO1G",0.0158100173163225
"FGR","RACK1",0.0158050231907697
"PTPRC","IFNG",0.0158041201000287
"SAMD3","NPM1",0.0157954064959618
"GZMH","GZMB",0.0157948812434382
"SELL","FCRL3",0.0157834857772904
"PRF1","MYO1F",0.0157784966434456
"KLRB1","EEF2",0.0157743428760879
"GNLY","GZMH",0.0157711399062432
"BIN2","EMP3",0.0157686186361516
"TIGIT","GZMK",0.0157637368539727
"IL10RA","TIGIT",0.0157513488567993
"KLRB1","BTLA",0.0157421318454071
"CD6","IL2RB",0.0157291236664391
"KLRB1","TOMM7",0.0157144286863369
"CD3D","GZMB",0.0157030512621394
"CD8B","APEX1",0.0156883218229469
"FGR","CD6",0.0156825254771731
"CD14","FGR",0.015681654336927
"IL2RB","CD3E",0.0156746439279633
"NKG7","CD28",0.0156680195590278
"IL7R","S1PR5",0.0156609239802722
"PTPRC","FCGR3B",0.0156594570672098
"GZMH","GIMAP5",0.0156443203967436
"CD2","FGR",0.0156423467978869
"TBX21","SELL",0.0156244478265928
"NKG7","CD3D",0.0156243712278545
"GZMK","KLRB1",0.015623105482362
"RPS8","RPS5",0.015618746726806
"CD14","FCRL3",0.0156174546766083
"FGFBP2","CD4",0.0156173140246959
"ITGAM","IL7R",0.0156102710926911
"KLRF1","ITGAM",0.0156030522493427
"EEF2","KLRB1",0.0155915644532615
"NOP53","FCGR3B",0.0155884982234043
"CD3D","BTLA",0.0155781102399349
"CD3D","KLRB1",0.0155725564355013
"CD300A","GIMAP5",0.0155678863632638
"CD5","EMP3",0.0155620279230114
"RPS5","IFNG",0.0155613439915497
"CD300A","SELPLG",0.0155592248402298
"S1PR5","FLNA",0.0155524294507054
"RPS8","APEX1",0.0155518997225221
"IL17RA","CD3D",0.0155483468192682
"CD2","GZMK",0.015548296894931
"CD3D","FCMR",0.0155475719738943
"CCR7","CD300A",0.0155354273002185
"CD3G","BTLA",0.0155311654937967
"GZMH","KLRD1",0.0155294962018567
"KLRB1","FCGR3B",0.0155236991400156
"KLRB1","NKG7",0.0155207400136953
"IL2RB","CD3D",0.015515742552483
"CD3D","CD300A",0.0155109302925623
"LGALS1","CD8A",0.0155105447575003
"RPS5","AIF1",0.015509443388064
"CD5","EIF3L",0.0155025356453238
"SAMD3","MYO1G",0.0155021516023727
"ZNF683","TBX21",0.0154866209227875
"CCR7","GZMK",0.0154845096328197
"CD3E","CTLA4",0.0154819500239195
"TIGIT","ZNF683",0.0154764088535828
"ITGAM","KLRB1",0.0154736172354396
"EIF3L","CD3G",0.0154697934694204
"CD3E","ITGAM",0.0154644975943467
"CD6","CD14",0.0154509579379312
"EIF3L","VCL",0.0154500184139758
"FCGR3B","LTB",0.0154354423493319
"FGR","CD14",0.0154308384488509
"CD2","RACK1",0.0154276062711261
"LGALS1","EIF3E",0.0154275383053628
"CD8A","FLNA",0.0154261394753697
"GZMH","CD52",0.0154258867367857
"CD52","PTPRC",0.0154230329047138
"GZMK","PRF1",0.0154216173813966
"CD8B","LTB",0.0154021638709686
"PRF1","EIF3E",0.0154005073191647
"SELPLG","GZMH",0.0153926993758205
"KLRB1","CD69",0.0153848719201818
"NOP53","SELL",0.0153847292613777
"BIN2","ARHGAP25",0.0153844362165995
"CD3D","CD3G",0.0153701002069963
"CD27","ITGB2",0.0153698286049596
"FGR","TOMM7",0.0153684760967585
"NKG7","ZNF683",0.0153618051884937
"EIF3E","PRF1",0.0153610823899916
"ITGAM","FCGR3A",0.0153590232382158
"FGR","KLRD1",0.0153496358940938
"KLRD1","EIF3E",0.0153332171472806
"EIF3E","RPS5",0.0153272921381673
"CD19","CD8B",0.0153258268847078
"CD2","KLRD1",0.0153224845034025
"CCR7","CTLA4",0.0153152498201493
"RACK1","IL7R",0.0153129037981315
"TBX21","CD69",0.0153103490455693
"NPM1","CTLA4",0.0152964408679858
"FCGR3B","CD3D",0.0152952755166671
"KLRF1","CD52",0.015280500473209
"RACK1","ITGAM",0.0152741334975625
"KLRB1","CD4",0.0152736794477469
"CD5","FCMR",0.0152684725063287
"CD52","KLRF1",0.015262676539661
"CD3D","CD2",0.0152479187892761
"RACK1","EEF1B2",0.0152446447329063
"GZMK","PTPRC",0.0152344616968468
"CCR7","CD6",0.0152302031748095
"CD3E","SELL",0.0152291449483401
"MYO1F","IL2RA",0.0152211289795723
"CD3E","CD3D",0.0152184591416837
"CD52","APEX1",0.0152117505315513
"ACTN1","ZNF683",0.0152108205182459
"ARHGAP25","SAMD3",0.0152063978883992
"IL2RB","SAMD3",0.0152042357189245
"GNLY","RSL1D1",0.0152000807116033
"CD3E","WDR43",0.0151946004424705
"FGR","KLRB1",0.0151917478681072
"GPR183","ZNF683",0.0151915484753252
"KLRD1","FCMR",0.0151886434931168
"FGFBP2","TIGIT",0.0151842874222866
"MYO1G","ITGAM",0.0151826707193583
"NKG7","GZMB",0.0151821191109938
"MYO1F","CD3D",0.015175171201714
"CD14","RACK1",0.0151697850752605
"EMP3","LTB",0.0151689507763946
"CD69","CD8B",0.015166288866778
"BIN2","SAMD3",0.0151661184419595
"FGR","GZMB",0.0151653174081302
"NKG7","CD27",0.015163961978985
"PTPRC","GZMK",0.0151612713572305
"FGR","SELPLG",0.0151608726115988
"RACK1","CD2",0.0151586073170492
"GZMB","ACTN1",0.0151531353937843
"EIF3E","GIMAP8",0.0151455753414949
"PRF1","RPS8",0.0151438988328538
"CD19","FCGR3B",0.0151407532943777
"FGR","CD4",0.0151393082594663
"CD6","ARHGAP25",0.0151276050689073
"IL10RA","FCGR3B",0.0151150003001403
"IL17RA","WDR43",0.0151131727913113
"GZMH","GNLY",0.015110241465711
"ITGAM","GNLY",0.0151024736682763
"IFNG","EIF3E",0.015091969250276
"FGFBP2","CD2",0.015091448543229
"IL10RA","NPM1",0.0150861049152458
"CD3D","SAMD3",0.0150696017288153
"GZMK","CD2",0.0150686249853728
"CCR7","CD8A",0.0150674749072136
"KLRB1","SAMD3",0.0150585090997816
"ARHGAP25","TBX21",0.0150583820939451
"CD3E","CCR7",0.0150557480662366
"CD8A","CD8B",0.0150519010181994
"CD28","CD3E",0.0150466960032851
"RPS5","NKG7",0.0150430365571192
"GZMB","IL17RA",0.015037782551143
"CD3G","NOP53",0.015022403375198
"CD8A","GZMH",0.0150208210297219
"PRF1","GZMB",0.0150185383070937
"CD2","GZMH",0.0150182066197334
"KLRF1","GZMH",0.0150135239680253
"EIF3E","LGALS1",0.0150111317663581
"TBX21","KLRD1",0.0150071526997995
"CD69","IL2RA",0.0150061660127023
"EEF2","CD3D",0.0150019057078024
"FCMR","TBX21",0.0149975750706301
"CD3G","CD2",0.0149968092741242
"NKG7","RPS5",0.0149874143288872
"VCL","SELPLG",0.0149800741235546
"CD2","IL2RA",0.0149664572055978
"LTB","CD2",0.014965555283142
"FGR","S1PR5",0.0149640306653724
"PLEK","RPS5",0.0149639893716487
"CD3G","LTB",0.0149617925232973
"EIF3E","GNLY",0.0149520184302006
"CD5","BIN2",0.0149514225513902
"EIF3E","EMP3",0.0149501654826478
"IL10RA","RPS5",0.0149493838689419
"KLRD1","PRF1",0.0149466535815812
"CD8A","GPR183",0.0149386678592171
"GNLY","IL2RB",0.0149342936132289
"KLRB1","ITGAM",0.0149242005419353
"FCMR","SELPLG",0.0149097265038501
"BIN2","FCMR",0.0149067349033885
