"regulatoryGene","targetGene","weight"
"EIF3L","RPS5",0.0189588765557339
"GNLY","KLRF1",0.0189562898280453
"SAMD3","GZMH",0.0189435524712918
"CD14","ARHGAP25",0.0189259171235536
"CCR7","MYO1F",0.0188632844252652
"CD2","IL2RB",0.0188621420748304
"CD2","GIMAP5",0.0188590161571187
"CD6","IL2RA",0.0188525354958866
"TBX21","FCRL3",0.0188330480270566
"KLRD1","PRF1",0.0188285612239425
"ARHGAP25","ACTN1",0.018808151391054
"CD3E","CD8A",0.0187979848672885
"KLRD1","WDR43",0.0187971457008728
"FCMR","EEF2",0.0187937472231605
"CD8B","CD3D",0.0187729708837964
"LTB","CTLA4",0.0187712139111194
"GZMK","CD8B",0.0187402570589527
"KLRB1","MYO1G",0.018726951185864
"FGFBP2","KLRF1",0.0187044599726821
"CD3G","CD3D",0.0187043988066306
"GZMH","CD8A",0.0186719891000993
"PTPRC","KLRF1",0.018670198074981
"GZMH","FCGR3A",0.0186536055221885
"KLRF1","GNLY",0.0186293512271716
"PRF1","KLRD1",0.0186264055018669
"RPS5","FGFBP2",0.018600266113842
"NPM1","IL2RB",0.0185948697303048
"SELL","EIF3L",0.0185885294150191
"CD52","CD8B",0.0185877073863623
"CD3E","CD3G",0.0185484422603234
"CD27","GZMK",0.0185446904501943
"ITGB2","PLEK",0.0185387890690776
"CD14","GPR183",0.0184291026805821
"GZMB","KLRF1",0.0184243725780369
"PTPRC","GIMAP8",0.0184200661189065
"GZMK","CD52",0.0184020529276815
"KLRD1","EIF3L",0.0183919071027812
"EIF3L","CD4",0.0183817340573659
"LGALS1","ACTN1",0.0183785520615877
"TBX21","IL2RB",0.0183762015760652
"EEF2","IFNG",0.0183735990887258
"CD300A","IL10RA",0.0183691432257364
"KLRB1","TOMM7",0.0183636398444463
"ZNF683","IL7R",0.01835807905376
"CD6","MYO1G",0.0183556813118747
"CTLA4","LTB",0.0183479787376877
"CD3D","SELL",0.0183068545588593
"GIMAP5","CD2",0.0182956902376646
"MYO1G","IL2RA",0.0182637695685194
"IL2RB","KLRD1",0.018214067012292
"ITGB2","AIF1",0.0182024264550902
"GZMB","CD2",0.0182012751137142
"CD28","WDR43",0.0181643050806396
"RPS8","RPS5",0.0181613654256375
"CD27","FCRL3",0.0181593315400198
"GZMH","TBX21",0.0181405924095644
"CD300A","IL7R",0.0181361053943821
"ITGAM","CD5",0.0181318166519571
"PTPRC","TOMM7",0.0181310431426637
"GZMH","SAMD3",0.018112835781888
"IL7R","CD300A",0.0181100843794741
"PTPRC","CD4",0.0180827900186877
"CD5","CD3G",0.0180683640038465
"GNLY","CD27",0.0180680933236782
"MYO1F","LTB",0.0180613562194886
"CD52","SELPLG",0.0180423328360324
"PTPRC","NPM1",0.0180240430005211
"GZMK","CD4",0.0180139728759457
"CD3D","CD5",0.0180096602755715
"CD6","GZMB",0.0180084467403523
"PLEK","IL7R",0.0180079702411329
"ARHGAP25","CD5",0.0179918623508102
"CD8B","IL10RA",0.0179877167676819
"ARHGAP25","APEX1",0.0179822054690965
"STK10","WDR43",0.0179748366145096
"KLRD1","CD14",0.0179620220698876
"SELL","SAMD3",0.0179605309487397
"FGFBP2","KLRD1",0.0179116086497312
"CD8A","CD3E",0.0178972334751715
"ITGB2","MYO1G",0.0178901219645862
"EMP3","CD28",0.0178897559435902
"CD14","LTB",0.0178837625464437
"CD6","LGALS1",0.0178645758757508
"CD5","CD3D",0.0178601159493126
"RPS8","CD2",0.0178436779412997
"GPR183","EEF2",0.0178434078687051
"CD8B","CD8A",0.0178426431955784
"CD14","CD300A",0.0178391175540858
"NPM1","ITGB2",0.0178226509326217
"PLEK","FCMR",0.017808961921565
"GZMB","CD28",0.0178060346826723
"EEF1B2","BIN2",0.0178039001466358
"CD3E","IL7R",0.0177968761856674
"KLRF1","ACTN1",0.0177768010464629
"CD3D","CD3G",0.0177746757978769
"EIF3L","CTLA4",0.0177624498340545
"CD2","ACTN1",0.0177604326670506
"EEF1B2","KLRB1",0.0177588110706511
"MYO1G","CD6",0.0177461975998676
"CD2","SAMD3",0.0177358921629445
"KLRD1","KLRB1",0.017726828575126
"CD6","IL7R",0.0177215598377227
"ITGB2","CD4",0.0177209154227076
"CD8A","IL17RA",0.0177208515984539
"GNLY","GZMB",0.0177198621367018
"CCR7","KLRD1",0.0177034022094861
"EIF3L","SELL",0.0176964325156747
"CD3G","GPR183",0.0176896370966264
"ARHGAP25","GPR183",0.0176887608224483
"IL10RA","CD4",0.0176886629344897
"KLRD1","TBX21",0.0176868727144982
"CD8A","FCGR3B",0.0176826365005602
"IL2RB","CD3E",0.0176730202634606
"FGFBP2","CTLA4",0.0176719705878228
"PRF1","KLRB1",0.0176651278908229
"CD6","EMP3",0.0176130856093571
"CD8A","FCGR3A",0.0176006146612878
"PLEK","CTLA4",0.0175966357004906
"CD5","CD28",0.017592661765071
"GZMH","PRF1",0.0175725491509923
"RPS5","GZMH",0.0175598192696766
"FGFBP2","RPS8",0.0175338702674815
"FGR","FCMR",0.0175313274410471
"TBX21","GIMAP8",0.0175254175294388
"ITGB2","SAMD3",0.0175192179410552
"ITGB2","BTLA",0.0175151209324209
"KLRB1","CD52",0.0175119996591229
"FCMR","EMP3",0.0175080592372817
"KLRB1","PRF1",0.0174948394385952
"CD3D","CCR7",0.0174947994199163
"FGR","TOMM7",0.0174801673069402
"CD5","GIMAP8",0.0174785611830645
"CD2","CD27",0.0174707805945973
"IL7R","CD3D",0.0174703823930118
"GZMK","PRF1",0.0174547492694699
"FCGR3A","LTB",0.0174516616373837
"CD2","RPS8",0.017447889681087
"PRF1","CD3G",0.0174454773858098
"CD8A","AIF1",0.0174371853853322
"KLRB1","IL2RB",0.0174292441184
"EIF3L","GPR183",0.0174219710833359
"PTPRC","LTB",0.0174175101562622
"IL2RB","SAMD3",0.0174119503713382
"CD8A","SELPLG",0.0174061852813434
"BIN2","CD4",0.0173963291822814
"KLRF1","KLRD1",0.0173903012663563
"CD8A","GZMH",0.0173769591524204
"CD300A","CD5",0.0173724166767436
"CD8A","SELL",0.0173716542571142
"CD3G","PRF1",0.0173688660484374
"GZMH","CD52",0.0173643956676283
"CD3E","AIF1",0.0173605227140463
"CD8A","SAMD3",0.0173484042295888
"PTPRC","APEX1",0.0173409381277609
"GZMK","FCRL3",0.0173362246140045
"CD6","CCR7",0.0173318650858971
"PLEK","CD4",0.017327742547173
"PRF1","SAMD3",0.0173257057853265
"TOMM7","MYO1G",0.0173240200338883
"CD8A","CD28",0.0173194959707666
"CD8A","APEX1",0.0173115948542236
"GZMK","ARHGAP25",0.0173089522895404
"GZMK","FGFBP2",0.0172952729870358
"RSL1D1","CD4",0.0172880726604309
"GZMH","IL2RA",0.0172847754419553
"CD3E","IL2RA",0.0172772392866298
"CD2","CD8B",0.0172619796777449
"CD52","PRF1",0.0172566904235309
"CD8A","MYO1F",0.0172561489336485
"LTB","CD8A",0.0172550255426109
"CD3E","SELL",0.0172498522498189
"CD3D","GZMH",0.0172412839262389
"CD27","BIN2",0.0172402244613913
"IL10RA","GZMB",0.017236711154904
"CD28","CD5",0.01723646034473
"MYO1F","IL17RA",0.0172354151575139
"KLRD1","ARHGAP25",0.0172348003469654
"KLRB1","CD3G",0.0172287091089566
"KLRF1","FCRL3",0.0172268173506523
"LTB","SELL",0.0172194065772534
"EMP3","CD4",0.0172096491714329
"GZMB","PRF1",0.0172071283648982
"CD8A","KLRD1",0.0172014329525774
"CD6","TOMM7",0.0171866407046488
"IFNG","EEF2",0.0171778302860978
"KLRF1","CTLA4",0.0171754594677247
"KLRF1","KLRB1",0.017175071646231
"KLRB1","GZMH",0.0171738595887221
"CD6","IFNG",0.0171682930201705
"WDR43","CD6",0.0171569861213783
"CD6","KLRD1",0.0171543182814448
"RPS8","CTLA4",0.0171507256143106
"KLRF1","CD52",0.0171417147799256
"RPS8","CD4",0.0171351252910897
"IL7R","CCR7",0.0171349147456891
"GZMK","IL2RA",0.0171274558952949
"RPS8","ACTN1",0.0170818847515599
"FCMR","CD28",0.0170813611285292
"GZMH","KLRB1",0.0170782381784861
"CD2","WDR43",0.0170369971731724
"LTB","RPS8",0.0170364269007416
"CD3E","GZMK",0.0170338696699474
"IL17RA","ACTN1",0.0170212662636279
"CCR7","CD3D",0.0170154930096635
"TIGIT","FCMR",0.0170114439880597
"CD8B","SELPLG",0.0170101412105448
"CD3E","ACTN1",0.0170049035813329
"ARHGAP25","KLRF1",0.0169815765920461
"SAMD3","CD300A",0.016968707259839
"IL10RA","IL7R",0.0169668133413629
"CD27","CD2",0.0169553392228296
"SAMD3","FGFBP2",0.0169497634402501
"CD3G","KLRD1",0.0169453868804624
"PRF1","GZMB",0.01694017587278
"GZMB","GNLY",0.0169343392568006
"GZMB","TOMM7",0.016932528336748
"STK10","IL2RB",0.0169324550778226
"CCR7","BIN2",0.0169287292150883
"CD300A","FCRL3",0.0169202861145689
"GZMK","ACTN1",0.0169116216730282
"KLRF1","ITGAM",0.0169095724305884
"WDR43","KLRD1",0.0169057112574992
"BIN2","CD300A",0.0168892711959413
"EIF3L","RPS8",0.0168743931053176
"FGR","KLRF1",0.0168676163023266
"PRF1","BIN2",0.0168539415941889
"ITGB2","ITGAM",0.0168477602607258
"IL10RA","CD2",0.01684592052775
"RPS5","ARHGAP25",0.0168413482960947
"CD3G","SELL",0.0168314678648617
"GNLY","CD3G",0.016826191639215
"CD8B","PTPRC",0.0168206412601261
"CD52","KLRB1",0.0168155098422072
"GIMAP5","LTB",0.0168059587814572
"ARHGAP25","AIF1",0.0168032490013125
"KLRF1","PRF1",0.01679702032201
"CD5","CD6",0.0167935558486242
"CD28","GZMB",0.0167867302329222
"IL17RA","CD8B",0.0167824046734656
"AIF1","MYO1G",0.0167618713623221
"CD14","FCMR",0.0167605961133511
"GIMAP5","IFNG",0.0167323671570376
"EEF2","KLRB1",0.0167264685038143
"GZMH","CD3D",0.0167207338763246
"EIF3L","TIGIT",0.0167072207821196
"PTPRC","ACTN1",0.0167040482941684
"CD14","TOMM7",0.0166966967175389
"CD3E","IL2RB",0.0166942794085026
"KLRB1","SELPLG",0.0166926683261467
"CD3E","FGR",0.0166879232104325
"GZMH","GZMB",0.0166836232441238
"ITGAM","MYO1G",0.0166790296130308
"GNLY","BIN2",0.0166752090802973
"IL10RA","ITGAM",0.0166650135303617
"WDR43","FCRL3",0.0166639038159215
"EEF1B2","CD2",0.0166597192406428
"CD3D","TBX21",0.0166556122853435
"ITGAM","ITGB2",0.0166504165247119
"ITGB2","EEF2",0.0166353430525009
"CD5","BIN2",0.0166196005962162
"SAMD3","ACTN1",0.0166129410065194
"ITGAM","BIN2",0.0166073671363511
"CD3D","CD2",0.0165990210674843
"GNLY","IFNG",0.0165950166634852
"ITGB2","ACTN1",0.0165895614748326
"CD3G","CD27",0.0165864337882021
"GNLY","GZMH",0.0165690960251446
"CD3G","CD28",0.0165686707248312
"EEF2","GIMAP8",0.0165662222287879
"CD6","CD8A",0.0165658794064884
"CD27","GNLY",0.0165644156392979
"FCGR3A","ITGAM",0.0165524389033317
"CD6","APEX1",0.0165506816934869
"ITGAM","EEF2",0.0165493603796243
"PRF1","TBX21",0.0165419865105743
"PLEK","CD28",0.0165399833969743
"TBX21","SELPLG",0.0165237190131777
"CD5","ITGAM",0.0165188155030652
"GNLY","TBX21",0.0165179147488277
"CD52","NPM1",0.0165128306779933
"CD6","FGFBP2",0.0165101014122479
"CCR7","SELL",0.0165042999157648
"ZNF683","CD8A",0.0165003994956755
"SAMD3","CD8A",0.0164999089111308
"IL7R","FGFBP2",0.0164939655634083
"CD3E","BTLA",0.01649169734715
"CD3G","CD52",0.0164801047106699
"GPR183","CD3G",0.0164797266690277
"MYO1F","IL2RB",0.0164758132696919
"EEF2","CD8B",0.0164723608577716
"FGFBP2","CCR7",0.0164693080181331
"CCR7","IL7R",0.0164609852449493
"IL2RB","GZMK",0.0164597155775254
"GNLY","CD28",0.0164590896968112
"NPM1","CD27",0.0164525918626904
"IL7R","ACTN1",0.0164478391060588
"PRF1","GZMH",0.0164403276493938
"ARHGAP25","IFNG",0.0164401492672144
"PLEK","IL2RB",0.0164359837105325
"PRF1","RSL1D1",0.0164339361587502
"CD28","CD3G",0.0164296391751095
"EEF1B2","SAMD3",0.0164180472303694
"IL2RB","RPS8",0.0164149835381125
"GZMH","TIGIT",0.0164147121880996
"LTB","MYO1F",0.0164080841969977
"LTB","GPR183",0.0164024716785353
"TIGIT","SAMD3",0.0164013525874292
"GZMB","IFNG",0.0163995265041673
"FGFBP2","FCMR",0.0163980699665918
"PTPRC","CD3D",0.016395607537357
"IL10RA","ITGB2",0.0163910205710231
"RPS8","IL2RB",0.0163898959810635
"ITGB2","CD8B",0.0163832458723611
"CD6","EIF3L",0.0163722431713131
"PTPRC","IL7R",0.0163658172795931
"TIGIT","GIMAP5",0.0163642176795129
"LGALS1","IFNG",0.0163624051727359
"GIMAP5","STK10",0.0163615355768824
"CD3D","KLRB1",0.0163606309219163
"CD5","RPS8",0.0163518991741041
"PTPRC","CD8B",0.0163512813790564
"CD3D","EEF2",0.0163489877359772
"IL10RA","CD3E",0.0163442173741496
"GZMH","GNLY",0.0163425612105841
"ACTN1","IL17RA",0.0163336023113043
"CCR7","GZMB",0.016330930385101
"CD8A","FGR",0.0163248364899937
"CD2","TOMM7",0.0163213804326642
"EEF1B2","CD28",0.016316430379022
"IL10RA","PLEK",0.0163140157492681
"PTPRC","RPS8",0.0163138588516326
"RPS8","FGFBP2",0.0163138055368604
"PTPRC","TBX21",0.0163117728882757
"EIF3L","CD300A",0.0163059974011996
"IL2RB","IFNG",0.0162968956678628
"RPS5","MYO1F",0.0162881734854286
"TOMM7","RPS8",0.0162831771724876
"TIGIT","KLRF1",0.0162831153132549
"CD3D","CD300A",0.0162760523494688
"ITGAM","CD8A",0.0162753968785691
"GPR183","AIF1",0.0162703812534264
"RSL1D1","CD300A",0.0162664806607708
"NPM1","TOMM7",0.0162641060790468
"EEF1B2","KLRD1",0.0162626906222561
"FGFBP2","GZMK",0.0162604231382036
"RPS5","FGR",0.0162542769355328
"CD300A","ACTN1",0.0162531945700631
"KLRF1","SAMD3",0.0162443160084208
"TIGIT","IL7R",0.0162358465534507
"EIF3L","LTB",0.0162335056277559
"LGALS1","CD6",0.0162300244694729
"CD8A","IL2RA",0.0162200480739353
"CD52","FGFBP2",0.0162191550844807
"CCR7","LGALS1",0.0162172100627621
"MYO1G","TOMM7",0.0162089656526919
"TBX21","GZMH",0.0162068902169611
"FGFBP2","EIF3L",0.0162043243363511
"CD6","SELL",0.0162038061739292
"KLRD1","IL2RA",0.0161963279919732
"GZMH","LTB",0.0161950579151689
"CD6","SELPLG",0.0161941447327079
"KLRD1","PTPRC",0.0161931957810369
"KLRB1","ACTN1",0.0161919139179565
"CD5","FCRL3",0.0161893587819992
"GZMH","CD6",0.0161878513812285
"KLRD1","GNLY",0.0161856996464961
"IL10RA","ACTN1",0.0161849160120788
"GIMAP8","TIGIT",0.0161809449369581
"TIGIT","PRF1",0.0161780704698019
"GZMB","CD5",0.0161765176233034
"SAMD3","MYO1G",0.0161758148356985
"ITGB2","IFNG",0.0161691644371347
"SAMD3","TBX21",0.0161527825060252
"EMP3","CD6",0.0161448361090225
"IL7R","CD3E",0.0161436246077002
"CD3E","EEF1B2",0.0161401552565405
"RSL1D1","CD2",0.0161352107204205
"GNLY","IL10RA",0.0161336980353171
"KLRF1","LTB",0.016128034707666
"RPS8","BIN2",0.0161162234077885
"RSL1D1","STK10",0.0161151485669757
"EEF2","EIF3L",0.0161102537138328
"FGFBP2","AIF1",0.016101948054992
"CD5","BTLA",0.0160852694700524
"CD2","CD5",0.0160836934289938
"CD8B","EMP3",0.0160832965224955
"CD3G","CD2",0.0160802551614494
"IL7R","ZNF683",0.0160802133503258
"CD300A","EIF3L",0.0160730641872945
"KLRB1","APEX1",0.0160699818835348
"CD14","ITGB2",0.0160676076452198
"GZMK","APEX1",0.0160603491994499
"FCGR3A","RPS5",0.0160548310397475
"TBX21","CD3E",0.0160493029547438
"KLRB1","ITGB2",0.016048269390064
"FGFBP2","CD28",0.0160464228855851
"PRF1","MYO1G",0.0160447111578241
"FGR","RPS8",0.0160442541110674
