"regulatoryGene","targetGene","weight"
"S1PR5","KLRF1",0.0129352872219042
"ITGAM","CD6",0.0129345525780319
"ARHGAP25","FCRL3",0.0129340554263448
"GZMH","CD3D",0.0129324961434641
"RPS5","CD27",0.0129322106317344
"PRF1","RPS5",0.0129303476146314
"BIN2","FCGR3B",0.0129274182247499
"ITGAM","GZMH",0.0129271898081168
"SAMD3","EEF1B2",0.0129252743870693
"CCR7","EIF3E",0.0129241583409145
"CD19","CD69",0.0129237676090458
"LTB","NPM1",0.0129232510627857
"PLEK","SELPLG",0.0129225970022968
"CD3D","FGR",0.0129209635151902
"CD19","WDR43",0.0129188636053771
"CD8B","ZNF683",0.0129181852764811
"NOP53","SELL",0.0129174959150299
"GNLY","CD3D",0.0129171951441822
"KLRF1","TBX21",0.012917157815588
"MYO1G","FCMR",0.0129168932094279
"CCR7","ITGB2",0.0129167555910235
"CD3E","CD28",0.0129165551468208
"PRF1","FCMR",0.0129165238289149
"NOP53","APEX1",0.0129162890376568
"ARHGAP25","FGFBP2",0.0129155426956358
"PTPRC","CD2",0.0129152340493725
"NPM1","TBX21",0.0129151775743157
"FGFBP2","TIGIT",0.0129150944326129
"CD14","ARHGAP25",0.0129122956417382
"ITGB2","IL2RB",0.0129107214852062
"NPM1","IL2RA",0.0129083654615698
"PRF1","EEF2",0.0129066855120218
"CD19","CD4",0.012905079456755
"CD3D","CCR7",0.0129040196997967
"RSL1D1","ITGB2",0.0129036259420214
"NKG7","NOP53",0.0129022683450898
"PTPRC","CD8B",0.0129017691460223
"EIF3E","FCMR",0.0129005999663229
"MYO1G","SELL",0.0128989717274641
"RPS8","CD3D",0.0128973921513354
"LTB","GNLY",0.0128972967226905
"CD14","GIMAP8",0.0128962071430321
"CD19","SAMD3",0.0128957851992587
"GIMAP5","CD28",0.0128955752372346
"VCL","PRF1",0.0128948155266171
"TOMM7","TIGIT",0.0128942970945468
"CD3G","ITGAM",0.0128932571718926
"ITGAM","GZMB",0.0128929613518329
"ITGB2","KLRD1",0.0128912293569996
"AIF1","CD69",0.0128912095030491
"ZNF683","CD4",0.0128908596834085
"CD6","PLEK",0.0128901662923888
"CD8A","RSL1D1",0.0128898160225332
"GZMK","CD5",0.0128887412196508
"EEF2","CD5",0.0128880596414486
"APEX1","SELL",0.0128880237641259
"LTB","ITGAM",0.0128856814922239
"CD27","EIF3E",0.012884166112327
"GNLY","RACK1",0.0128809290602213
"RPS5","NKG7",0.0128782448522991
"AIF1","GZMB",0.0128780761992712
"CD5","STK10",0.012875477395457
"FCRL3","CTLA4",0.0128747303168747
"CD3D","FCGR3B",0.0128740902973622
"SELPLG","FCRL3",0.0128725844093723
"CD19","RSL1D1",0.0128724778625316
"NKG7","FCGR3B",0.0128707298663159
"GNLY","ITGB2",0.0128693709112021
"CD27","CD8A",0.0128692844911928
"CD300A","RACK1",0.0128684938165578
"LTB","CD2",0.012868471119493
"MYO1F","SELPLG",0.0128670204519115
"CD3D","S1PR5",0.0128661913241868
"CD4","KLRF1",0.0128651451461606
"SELPLG","KLRD1",0.0128614468568897
"PLEK","CTLA4",0.0128602410145751
"CD8B","NKG7",0.0128599583491547
"EIF3L","FCRL3",0.0128594296890163
"PTPRC","GNLY",0.0128552320356873
"CD3G","ITGB2",0.0128549401960363
"NOP53","GNLY",0.0128531869014307
"CD8B","EIF3E",0.0128495858388429
"ITGB2","GZMH",0.0128481205944407
"NOP53","CD27",0.0128472196622653
"FCMR","GIMAP8",0.0128423130519129
"LTB","FLNA",0.0128422173705847
"ARHGAP25","GZMH",0.0128403772474984
"CD52","FCMR",0.0128401817015777
"TBX21","EIF3L",0.0128395660168509
"S1PR5","CD4",0.0128393189833151
"CD27","TOMM7",0.012838708476089
"GIMAP5","IL2RA",0.0128383692638857
"CD28","NPM1",0.0128382194251893
"IL10RA","CCR7",0.0128362322907296
"RSL1D1","MYO1G",0.0128362156472001
"CD3D","BTLA",0.0128360795741354
"IL10RA","CD3G",0.0128352661511636
"EIF3L","ITGB2",0.0128351646299519
"CD3E","ACTN1",0.0128349903853383
"SAMD3","GNLY",0.0128326005641936
"GNLY","PLEK",0.0128323958001341
"KLRF1","IL2RB",0.0128320768880723
"ARHGAP25","GIMAP5",0.0128320716149765
"GZMH","LTB",0.0128308502171315
"AIF1","CD3E",0.0128295878980745
"GZMB","CD3D",0.0128288001482982
"CD6","IL10RA",0.0128284979893141
"CD3E","BIN2",0.0128272415942695
"GZMB","CD3E",0.0128256978402508
"IL7R","CD6",0.0128252137412778
"PTPRC","IL2RB",0.012824043437479
"KLRF1","GIMAP8",0.0128229629482384
"CD27","CD2",0.0128219393689827
"PLEK","SELL",0.012821501899912
"PTPRC","KLRB1",0.0128199957555032
"CD8A","CCR7",0.0128194375421298
"LTB","CD4",0.0128194229004718
"RPS8","IL17RA",0.0128148514674231
"IFNG","ZNF683",0.0128120508110833
"CD5","CD8A",0.0128115769355977
"FCMR","TOMM7",0.012809962379751
"GIMAP8","FGFBP2",0.0128090637854381
"CD3G","PRF1",0.0128079852765498
"EEF1B2","CD52",0.0128070627853444
"CTLA4","ITGAM",0.0128066410135246
"CD28","GZMH",0.0128054351100969
"CD6","RSL1D1",0.0128049820685499
"S1PR5","SELL",0.012804638651445
"FCGR3B","IL10RA",0.0128030098043366
"IL2RB","GIMAP8",0.012801668770729
"CD8B","SELL",0.0128008958996632
"MYO1G","FGFBP2",0.0127990501244826
"IFNG","CD300A",0.0127984326562571
"VCL","RSL1D1",0.0127974716925277
"CD14","CD3G",0.0127951820656845
"ACTN1","CD3D",0.0127948351617477
"CD27","CD3E",0.0127946641645751
"AIF1","NKG7",0.0127943613196153
"FGFBP2","ITGAM",0.0127923282063652
"EEF1B2","ACTN1",0.012791790532639
"CD5","CD69",0.0127895712892164
"CD3G","CD8A",0.0127873223503547
"CD3E","CD2",0.0127863459408319
"S1PR5","TIGIT",0.012785749249781
"KLRF1","FCRL3",0.012785139132188
"ITGAM","PRF1",0.0127849317147805
"KLRF1","GNLY",0.0127833828935361
"CD52","MYO1F",0.0127829675533591
"RPS8","CD3G",0.0127828512020854
"FGFBP2","MYO1F",0.0127811457160464
"RPS8","GZMB",0.0127764733885967
"RPS5","ITGAM",0.0127740603476736
"RPS8","IL2RB",0.0127736894262455
"CD27","CD14",0.0127730890700084
"KLRD1","MYO1F",0.012772107982781
"CD5","CD14",0.0127710738221143
"CCR7","RPS8",0.0127702229609873
"CD300A","FCGR3B",0.0127697984402488
"CCR7","SAMD3",0.0127619529467997
"LTB","SELL",0.0127600485947781
"PRF1","CCR7",0.0127577842614406
"MYO1F","LGALS1",0.0127577774562242
"WDR43","IL2RA",0.0127558915434812
"NKG7","RPS5",0.0127537200917199
"CD3G","S1PR5",0.0127527155642892
"ITGB2","RPS8",0.0127520530263882
"GNLY","CD6",0.0127511006555393
"CD3E","GNLY",0.0127490191292729
"CD6","AIF1",0.0127485472526468
"PLEK","EMP3",0.0127470351528544
"ARHGAP25","FCMR",0.0127461751329448
"CD3D","PTPRC",0.0127452217141257
"FGR","CCR7",0.012743453353477
"CD3E","RSL1D1",0.0127429762787654
"IFNG","CD3D",0.0127422732679925
"IL7R","EMP3",0.0127401151194198
"ARHGAP25","CCR7",0.0127395101776228
"FLNA","FCMR",0.0127365016722795
"CD5","RPS8",0.0127361001823824
"KLRB1","FGFBP2",0.0127360867050975
"CD3D","IFNG",0.0127358042157094
"GZMB","IL7R",0.0127332739835816
"IFNG","GZMK",0.0127321604871521
"CD28","VCL",0.0127312964424873
"CCR7","SELL",0.0127299578923526
"CD6","TOMM7",0.0127274360274521
"MYO1F","IL7R",0.0127271911760805
"CD27","ARHGAP25",0.0127258720883349
"PLEK","IL2RA",0.0127239313264154
"TBX21","RPS5",0.0127207291938398
"PLEK","S1PR5",0.0127189093146587
"IL10RA","FLNA",0.0127175747022562
"CD2","TOMM7",0.0127145111490704
"KLRD1","FGR",0.0127140364017249
"ACTN1","GIMAP8",0.0127131829352461
"IL2RB","AIF1",0.0127131746110432
"CD8B","CD27",0.0127118207039375
"KLRB1","CD8B",0.0127087563320627
"GZMB","CD300A",0.0127080318292685
"LTB","IL17RA",0.0127072337293501
"NPM1","IL2RB",0.0127053159284706
"NKG7","CD4",0.0127037939309887
"CD3G","AIF1",0.0127037856623563
"CD14","CD2",0.0127036926676462
"GNLY","IFNG",0.0127030219266934
"CCR7","KLRB1",0.0127013887659145
"RPS8","ITGB2",0.0126966203333086
"CD2","CD8A",0.0126947678453968
"RACK1","GNLY",0.0126937253183369
"FGR","IL7R",0.0126934378213444
"ARHGAP25","IL7R",0.0126919111003393
"FCRL3","ACTN1",0.0126893753572185
"S1PR5","TOMM7",0.0126883574128486
"IL7R","PLEK",0.0126874155046673
"CD8A","CD6",0.0126853676972585
"RPS8","GZMK",0.0126850936825092
"GZMK","CD28",0.0126845779700849
"IL7R","FGFBP2",0.0126820688403454
"FGR","CD3G",0.0126784938117405
"CD3D","GZMH",0.0126761365798226
"GZMH","CD3E",0.0126755036231037
"SELPLG","CD3E",0.012675385443689
"ACTN1","CD8B",0.0126741894639274
"GIMAP8","CD3E",0.0126738798840523
"GZMH","FGR",0.0126730833492479
"CD8B","CCR7",0.0126727872826339
"EIF3L","MYO1F",0.0126715401686353
"FCMR","NKG7",0.0126709924193981
"RACK1","ZNF683",0.0126684147551585
"CD3D","KLRD1",0.0126681896335634
"CD2","ZNF683",0.012667488177083
"CD8B","RPS8",0.0126670675777334
"BTLA","FGR",0.0126661693101339
"RACK1","S1PR5",0.0126654393457586
"EIF3L","RSL1D1",0.0126615937285761
"FGFBP2","BIN2",0.0126547966604804
"CD8B","CD28",0.0126547597928086
"CD8B","PRF1",0.0126543225377593
"CD14","CCR7",0.0126504001924407
"CD28","RSL1D1",0.0126488606134107
"KLRD1","FCGR3A",0.0126476307118774
"FCGR3A","GNLY",0.0126465852928516
"SELPLG","EIF3E",0.0126455012181131
"NOP53","ZNF683",0.0126451243008038
"FGFBP2","CTLA4",0.0126448449424781
"IL2RB","MYO1F",0.0126446921317889
"KLRF1","BIN2",0.0126438098058013
"ITGB2","FCRL3",0.0126432362739747
"FGFBP2","ARHGAP25",0.0126431951790466
"CD8B","PLEK",0.0126416018627219
"RPS8","GPR183",0.01264085996558
"GZMH","KLRB1",0.0126404782268619
"SELL","EIF3L",0.0126403748025092
"CD52","RACK1",0.0126394412388187
"FCMR","BIN2",0.0126390894297796
"IFNG","PLEK",0.012637442988734
"RPS5","IL10RA",0.0126372160006169
"RSL1D1","CD4",0.0126352099146964
"GZMH","EMP3",0.0126350037405015
"GZMH","IL7R",0.0126347751638514
"GIMAP5","ITGB2",0.012634461095703
"NKG7","FGR",0.0126329894746945
"MYO1F","RACK1",0.0126301569348244
"CD6","EEF2",0.01262941805605
"KLRB1","NPM1",0.0126291418708186
"AIF1","TOMM7",0.012628957010032
"FCGR3B","CD3D",0.0126288573528396
"GZMH","FCRL3",0.0126269339116341
"PTPRC","CD27",0.0126267299481462
"WDR43","EEF2",0.0126260706014262
"NOP53","GIMAP8",0.0126249870268456
"FCGR3B","ITGAM",0.0126221932892637
"CD2","RPS8",0.0126214651436858
"EIF3E","TBX21",0.0126182881989599
"EIF3L","CCR7",0.0126173790844157
"LTB","CD5",0.0126168491853138
"GZMK","CD3E",0.0126162985393352
"WDR43","NKG7",0.0126157738415253
"CD3E","GIMAP5",0.0126153727581558
"GZMH","CD5",0.0126151998102384
"IL2RB","CD8A",0.0126129511670695
"GNLY","FGR",0.0126127196714151
"EEF1B2","IFNG",0.0126126188165836
"CD5","NKG7",0.0126123096232769
"S1PR5","CTLA4",0.0126115856919219
"PLEK","CD8A",0.0126106761878774
"MYO1F","FCMR",0.0126092496569697
"CD3G","GIMAP8",0.0126081375941307
"GPR183","NKG7",0.0126069113818243
"EEF2","TIGIT",0.0126066215759118
"GZMB","IL2RA",0.0126062101985606
"MYO1F","MYO1G",0.0126049223668306
"EMP3","BIN2",0.0126045356350779
"SAMD3","KLRF1",0.0126040408104884
"IL2RB","CD28",0.0126021538460539
"NOP53","ITGAM",0.012601051509672
"AIF1","RPS8",0.0125993790089876
"RPS8","IL7R",0.0125983551131278
"CD300A","CD4",0.0125982520582923
"RPS8","TIGIT",0.0125967405564579
"KLRD1","SELL",0.0125953294382256
"CD19","STK10",0.0125946420885885
"ITGAM","ZNF683",0.0125931448226652
"NKG7","CD19",0.0125931148031374
"ITGAM","BIN2",0.0125921725115006
"ZNF683","TBX21",0.0125899604374724
"EEF1B2","GZMK",0.0125898244708823
"FGFBP2","RPS5",0.0125886158882523
"CD3E","EEF2",0.0125869546402523
"GNLY","CD3E",0.0125848518523511
"RPS8","KLRD1",0.0125845356612475
"FGR","NKG7",0.0125839872808332
"VCL","CTLA4",0.0125823329513965
"CD27","IL7R",0.0125815693820359
"CD8A","NKG7",0.0125792034897046
"NKG7","CD6",0.0125789673847382
"EEF1B2","GZMH",0.0125782091567529
"S1PR5","APEX1",0.0125776963548741
"FCGR3A","BIN2",0.0125745542258088
"AIF1","CD6",0.0125741988081079
"ZNF683","APEX1",0.0125736850622207
"CD5","BTLA",0.0125723579919961
"CD6","MYO1G",0.0125721900476832
"CCR7","ACTN1",0.0125716735826005
"S1PR5","SAMD3",0.0125711377699238
"LTB","KLRF1",0.0125709241885404
"CD3D","PRF1",0.0125664876965847
"VCL","NOP53",0.012565764431045
"FLNA","TOMM7",0.0125654570240839
"BIN2","KLRD1",0.0125647253054359
"BIN2","LTB",0.0125636321288122
"AIF1","KLRB1",0.0125609522133806
"EEF1B2","WDR43",0.0125597360664985
"TIGIT","GZMB",0.0125593305563857
"CD27","GZMB",0.0125589340785201
"FCGR3A","FCRL3",0.0125586383704189
"TIGIT","CD5",0.0125555431823016
"RPS5","PLEK",0.012550246702583
"PLEK","KLRF1",0.0125499397880134
"CD5","SELL",0.0125488087771947
"CD19","ARHGAP25",0.0125486716368785
"NPM1","ZNF683",0.0125486194127744
"TIGIT","CD28",0.0125475468696436
"RSL1D1","IL2RA",0.012546453671109
"NKG7","IL10RA",0.0125449561182697
"PLEK","NPM1",0.0125441094059011
"CD6","CD8A",0.012541395578833
"PTPRC","CD6",0.012540672174067
"KLRF1","CTLA4",0.0125402649623109
"CD3E","GZMH",0.0125386869199406
"FGFBP2","GIMAP8",0.012538377388585
"GZMB","AIF1",0.0125365547782939
"RSL1D1","IL7R",0.0125352931443232
"RACK1","CD3D",0.0125333840298594
"BIN2","FLNA",0.0125332749387964
"CD14","KLRF1",0.0125295746341882
"IL2RA","CD3D",0.0125295345768045
"KLRD1","FCRL3",0.0125288372215165
"CD8A","MYO1G",0.012528741422724
"SELL","IL2RA",0.0125282551593644
"IL17RA","CD2",0.0125282225699619
"BIN2","SELPLG",0.012527809998542
"KLRB1","CD3D",0.0125258383331393
"MYO1G","ZNF683",0.0125228165338922
"S1PR5","IL2RA",0.01252185965301
"RACK1","ARHGAP25",0.0125209103933299
"IFNG","BTLA",0.0125207001100547
"NKG7","LTB",0.0125187017175618
"FCGR3A","ITGB2",0.0125181451504057
"EEF2","LTB",0.0125172795096254
"KLRB1","IFNG",0.01251716231597
"TIGIT","KLRD1",0.0125168778174539
"FCGR3A","NKG7",0.0125165621306435
"GZMK","LTB",0.0125145894628913
"MYO1F","ZNF683",0.0125145777252313
"GZMK","NOP53",0.0125130142075721
"CD5","KLRF1",0.0125114831268943
"GNLY","S1PR5",0.0125081591859821
"CD8A","NPM1",0.0125079812718487
"GPR183","TBX21",0.0125077814727366
"GIMAP8","ITGAM",0.0125071745103974
"LTB","CD19",0.0125047792820845
"ITGB2","TBX21",0.012503895843364
"CD8B","FCGR3A",0.0125035372971346
"SAMD3","CD69",0.0125021531475587
"LTB","KLRB1",0.0125021372135276
"CD5","EIF3L",0.0125019560072463
"FCGR3B","CD14",0.0125017465575137
"PLEK","FCMR",0.0125013546548892
"EEF1B2","CD300A",0.012500049260507
"ZNF683","AIF1",0.0124984095382073
"NOP53","CD2",0.0124977009909878
"GZMH","FLNA",0.0124969862578606
"ITGAM","WDR43",0.0124891618027266
"FGR","GIMAP5",0.0124882039786825
"GIMAP5","CD2",0.012487840436868
"CD28","KLRF1",0.0124868360685723
"CD14","ZNF683",0.0124867937618584
"CD19","TBX21",0.0124847288205383
"CD3D","FGFBP2",0.012484069248383
"CD3D","TBX21",0.01248263347175
"EIF3L","GPR183",0.0124824927431353
"PTPRC","FLNA",0.0124816918084731
"WDR43","GZMB",0.0124782790983183
"EEF1B2","TBX21",0.0124774437426744
"PTPRC","IL2RA",0.0124747993330334
"IFNG","CD4",0.0124746528551584
"CD5","GZMH",0.0124742575483296
"TBX21","LTB",0.012474101448561
"EIF3L","ACTN1",0.0124735042254511
"IFNG","GZMB",0.0124721821089426
"MYO1F","CD6",0.0124720922455814
"CD3G","CD69",0.0124718096208173
"FLNA","NKG7",0.0124711241850219
"PRF1","CD5",0.0124708499924942
"CD19","CD3G",0.012469878187331
"IFNG","STK10",0.0124694398394324
"NKG7","ITGAM",0.0124689009683708
"IL10RA","CD8B",0.0124681865272779
"PLEK","CD69",0.0124677680853473
"GZMH","MYO1F",0.0124669409010539
"PTPRC","STK10",0.0124668313149403
"CD300A","CD2",0.0124667433194846
"FGR","CD8B",0.0124665777438853
"CD3G","RPS8",0.0124665382258885
"AIF1","CD4",0.0124662715631564
"CD6","CD69",0.0124649660144778
"ITGB2","GPR183",0.012462374212162
"NKG7","PLEK",0.0124616326485904
"RPS8","GIMAP8",0.0124612671029308
"IL7R","CD8B",0.0124597906649002
"IL7R","NOP53",0.0124573055163251
"CD8B","CD2",0.0124572341574644
"CCR7","RACK1",0.0124572099296641
"PLEK","CD4",0.0124569465541186
"AIF1","EIF3L",0.0124563413281635
"CD69","CD28",0.0124558461655504
"RPS8","FGFBP2",0.0124544968729793
"CCR7","CD52",0.0124535654419763
"IL10RA","S1PR5",0.0124534668001256
"TIGIT","SELPLG",0.0124517584933158
"IFNG","MYO1G",0.0124509173630734
"FCGR3A","CD52",0.0124492145493084
"GNLY","IL7R",0.0124461823855219
"RSL1D1","LTB",0.0124449099955427
"RPS5","KLRD1",0.0124448957320207
"APEX1","EIF3L",0.0124434715715191
"MYO1F","CD27",0.0124428256620129
"CD27","NKG7",0.0124419026945939
"CD14","WDR43",0.0124415882787725
"TBX21","FGFBP2",0.0124411315449268
"CD6","S1PR5",0.0124410383678192
"ARHGAP25","BIN2",0.0124390398694416
"CD19","CD52",0.0124380852472503
"GPR183","SELL",0.0124377990387098
"GPR183","CD300A",0.0124372494897726
"PLEK","AIF1",0.0124372428686002
"CD27","KLRB1",0.0124361207879306
"NPM1","EEF2",0.0124349705368678
"CD28","RPS8",0.0124344707400321
"FCGR3A","S1PR5",0.0124340029176967
"CD3D","GIMAP5",0.0124337280337501
"CCR7","IFNG",0.0124306275792989
"CD8A","EEF1B2",0.0124279519261779
"EIF3L","CD28",0.0124271738601263
"CD5","GNLY",0.012426999699688
"CD27","LTB",0.012426760748179
"FCRL3","FCGR3A",0.0124267158360456
"IL10RA","TIGIT",0.0124250699477986
"CD2","PTPRC",0.0124226583953301
"GIMAP5","EIF3E",0.0124213520561829
"RACK1","VCL",0.0124210149400399
"ITGAM","APEX1",0.0124195095262845
"ARHGAP25","CD28",0.0124191967613238
"TIGIT","IL10RA",0.0124176757367478
"CTLA4","CD19",0.0124172876349354
"CD69","FGFBP2",0.0124172167236792
"GPR183","CD8B",0.0124161844958349
"TIGIT","CD3D",0.0124160781823374
"TIGIT","LTB",0.0124151564294658
"CD300A","CD5",0.0124140844718826
"EIF3E","ACTN1",0.0124134497425982
"RACK1","KLRB1",0.0124122472928479
"ITGB2","GZMK",0.0124118484733632
"ITGAM","RPS5",0.0124116992627551
"FCGR3B","RPS8",0.0124099781275894
"CD52","FCGR3A",0.0124099574640552
"GZMK","KLRF1",0.0124092376772581
"CD8B","SELPLG",0.0124068636561503
"AIF1","PRF1",0.0124060475651285
"CD28","LTB",0.0124044370919381
"CD5","IL7R",0.0124020573118949
"CD2","EIF3L",0.012401258321395
"CD8B","EEF1B2",0.0124009752448619
"CD300A","FGFBP2",0.0124002437032829
"TIGIT","EIF3L",0.0123995790260861
"CCR7","PRF1",0.0123995364449419
"EEF1B2","CD28",0.0123993137168866
"RACK1","TOMM7",0.012399224312899
"FCRL3","LTB",0.012399223392143
"PRF1","CD27",0.012398408032669
"AIF1","PLEK",0.0123984023687687
"CD14","RPS5",0.0123980434037388
"FGR","FLNA",0.012397947552797
"CD2","BIN2",0.0123973399913
"GZMB","ARHGAP25",0.0123971535594874
"ARHGAP25","KLRB1",0.0123929641499988
"WDR43","IL2RB",0.0123928904455443
"FCRL3","NOP53",0.0123923520212668
"GZMB","FGFBP2",0.0123902668779208
"EEF2","CD19",0.0123901618790071
"CD8A","IL2RA",0.0123900598429452
"PLEK","CD5",0.0123894706563622
"ARHGAP25","RSL1D1",0.0123880887969161
"GIMAP5","WDR43",0.012386043962772
"TIGIT","NPM1",0.0123852289191306
"RPS5","IL2RB",0.0123833748355511
"IL2RB","FGFBP2",0.0123821726187964
"ACTN1","SELL",0.0123821688598532
"PTPRC","RSL1D1",0.012382138887099
"EIF3E","IL17RA",0.0123812883841402
"CD14","APEX1",0.0123795012784832
"KLRF1","GIMAP5",0.0123788981216287
"CD3D","CD69",0.0123781636142396
"WDR43","RACK1",0.012377914143484
"VCL","PLEK",0.0123771340237451
"CD8B","MYO1G",0.0123769895603871
"PTPRC","GZMB",0.0123747387492975
"GZMH","BIN2",0.0123732365504739
"GZMK","RSL1D1",0.0123695113975249
"PTPRC","FGFBP2",0.0123686377571006
"CD52","FGR",0.0123682652590707
"SAMD3","EIF3L",0.012367046751307
"CD6","RACK1",0.0123668245462168
"CD14","NPM1",0.0123661672632251
"TBX21","NOP53",0.0123655543364587
"NKG7","CCR7",0.0123642182674779
"STK10","CD27",0.0123640552082435
"NOP53","MYO1F",0.0123631506303201
"FCMR","CD28",0.0123626068942346
"RACK1","SAMD3",0.0123621863111734
"FGR","CD8A",0.0123589831164657
"CD2","FCRL3",0.0123588269415844
"CD27","MYO1G",0.0123586749648899
"NPM1","CD8B",0.0123584271748021
"CD69","CTLA4",0.0123577207627565
"ITGAM","EEF1B2",0.012356253808332
"IFNG","CD8A",0.0123544077411245
"BTLA","S1PR5",0.0123542477428105
"PLEK","CD2",0.0123538006516148
"FGFBP2","PTPRC",0.0123530798615173
"IL10RA","CD69",0.0123506205523196
"CD6","GNLY",0.0123498785787401
"EIF3E","CD27",0.0123498375143157
"MYO1F","ARHGAP25",0.012346749993205
"CD5","IL2RB",0.012346653834179
"GZMB","CD6",0.01234656377884
"SAMD3","CD2",0.0123451337985973
"CD8B","FCMR",0.012344412591461
"BIN2","IL7R",0.0123434178361369
"IL2RA","GZMH",0.012340715935409
"LTB","CD3G",0.0123392267803143
"CD3D","TOMM7",0.0123390075997526
"CD52","FCRL3",0.0123387828826644
"CD8A","ARHGAP25",0.0123382918298582
"TOMM7","CD6",0.0123382529778067
"ITGAM","PTPRC",0.0123381671606623
"CD8B","NPM1",0.0123375391629861
"MYO1F","IL2RB",0.0123369952096182
"NOP53","CD8B",0.0123362717368824
"ITGB2","RPS5",0.012335766542375
"CD3G","CD52",0.0123334142157262
"PRF1","TBX21",0.0123327669013931
"SAMD3","CD5",0.0123326979896705
"KLRD1","CD3E",0.0123306866273866
"PTPRC","LGALS1",0.0123294284081137
"EIF3L","GIMAP8",0.0123292308876298
"APEX1","GNLY",0.012328486130838
"CD52","CD28",0.0123278088611332
"CD5","CD4",0.012325880151515
"GZMK","FGR",0.0123258798176049
"FLNA","FGFBP2",0.0123255657884934
"CD3G","EIF3L",0.0123224847774606
"CCR7","ITGAM",0.0123209770115508
"KLRB1","SAMD3",0.0123204224476192
"IL7R","CD300A",0.0123178109848543
"KLRD1","ITGAM",0.0123142294505051
"ITGAM","FCMR",0.0123136166254765
"CD6","APEX1",0.0123127271416658
"NPM1","CD52",0.0123115783809078
"SAMD3","NOP53",0.0123105298786548
"AIF1","CD2",0.0123104648940369
"EEF1B2","IL17RA",0.0123102124597644
"NPM1","PTPRC",0.0123100045184454
"KLRD1","CD8B",0.0123099977376027
"CTLA4","EIF3L",0.0123093096140639
"FGFBP2","GZMB",0.0123078520436501
"AIF1","EIF3E",0.0123078300734766
"KLRF1","S1PR5",0.0123075951909452
"NPM1","CD3G",0.0123074596026264
"NPM1","EIF3L",0.0123068219279264
"CD5","GZMK",0.0123068114084502
"EIF3E","CCR7",0.0123060384370659
"ZNF683","CTLA4",0.0123054023582121
"CD4","EIF3E",0.0123039894870065
"EEF2","CD6",0.0123030393366111
"SAMD3","S1PR5",0.0123025808286855
"EEF1B2","IL2RB",0.0123025122815755
"CTLA4","CD8A",0.0123022095722922
"IFNG","CD6",0.0123020298829983
"ITGB2","CD3D",0.0123015567977481
"ZNF683","KLRF1",0.0123012162531842
"EEF1B2","CD3G",0.0123011659657806
"ITGB2","EIF3L",0.0122975891357725
"TIGIT","CD8B",0.0122972181352722
"CD14","CD6",0.0122955801949207
"EMP3","IL7R",0.0122953982024308
"NOP53","FGFBP2",0.0122943151854605
"LGALS1","CD6",0.0122935079630384
"ITGAM","CD8B",0.0122934432941834
"ACTN1","FCRL3",0.012292544780983
"CD2","MYO1G",0.0122914153094143
"FGR","STK10",0.0122907461965749
"CD5","FCMR",0.012290396364898
"CD27","TBX21",0.0122898517906054
"CD6","ITGAM",0.0122898466392793
"CD8A","PRF1",0.0122893074137853
"ITGAM","CD27",0.0122889857160204
"GIMAP8","CD8B",0.0122887779913609
"EEF1B2","FGFBP2",0.0122883377772343
"IL10RA","PLEK",0.0122878316093
"FCMR","LGALS1",0.0122837989827619
"CD28","KLRD1",0.0122827762079315
"EEF2","PLEK",0.0122805166913447
"FGR","CD3D",0.0122794333277258
"CD19","IL7R",0.0122780555776067
"CD3D","ITGAM",0.0122780468130008
"RPS5","IFNG",0.0122778235479881
"WDR43","CCR7",0.0122776565894947
"S1PR5","CD69",0.0122773633254062
"EMP3","SELPLG",0.0122771434537665
"WDR43","GIMAP5",0.0122765939708895
"NPM1","PRF1",0.0122763643895222
"CD27","APEX1",0.0122760758495587
"PLEK","CD28",0.0122758065630278
"PRF1","CD300A",0.0122747823711865
"MYO1F","LTB",0.0122737819515621
"TIGIT","CD3E",0.0122731512143679
"ARHGAP25","ITGB2",0.0122727169404295
"CD3E","TIGIT",0.0122723409119298
"CD5","TIGIT",0.0122716429453886
"ITGAM","CD3E",0.0122697889935066
"RPS8","CD6",0.0122662082020768
"PLEK","KLRB1",0.0122659945632099
"CD6","WDR43",0.0122649461579218
"KLRD1","ITGB2",0.0122634935065948
"RPS5","FGFBP2",0.0122627554284083
"LTB","AIF1",0.0122627441000498
"CD6","CD52",0.0122626046796917
"EEF1B2","CD2",0.0122597162490024
"CD6","EIF3L",0.0122595589983577
"CD27","S1PR5",0.0122582579765975
"KLRB1","SELPLG",0.0122577800480275
"CD3D","SELPLG",0.0122574298047425
"GIMAP8","FCGR3B",0.0122564311933003
"NPM1","GZMH",0.0122556645498396
"CD3G","CD4",0.0122554255036488
"CCR7","EIF3L",0.01225496796262
"CD300A","CCR7",0.0122548997757021
"TIGIT","CD2",0.0122548558077513
"PTPRC","CD28",0.0122544179051064
"FCGR3B","ACTN1",0.0122536096807478
"CCR7","KLRD1",0.0122522396163288
"IL2RB","KLRF1",0.0122514276520309
"EEF2","NPM1",0.0122513954198245
"CD3E","ITGAM",0.0122493818847983
"EMP3","GZMH",0.0122483225615475
"CD5","PLEK",0.0122482549753901
"CD52","EIF3E",0.0122472414009476
"ITGB2","GZMB",0.012244420478517
"TIGIT","KLRF1",0.0122435790937486
"LTB","IL7R",0.0122431431432938
"CD27","EEF2",0.0122428707494049
