CD2BP2	DDX59	EAPP	INO80B	URI1	WDR92	ZNHIT1	MKI67	DNAJB12	DNAJB14	DNAJB1	DNAJB4	DNAJB6	DNAJB8	DNAJC11	DNAJC15	DNAJC16	DNAJC19	DNAJC1	DNAJC25	DNAJC2	DNAJC5B	DNAJC7	DRG1	DRG2	FAM184A	RWDD1	SEC63	DNAJA1	DNAJA3	DNAJB11	DNAJB9	DNAJC10	DNAJC18	DNAJC21	DNAJC28	DNAJC30	DNAJC3	DNAJC4	DNAJC8	HSCB	HSPA13	HSPA5	ARPC4	CBX3	ARPC1A	ACTR2	STK4	ACTR3	ARPC2	ACBD5	ACTB	AIFM1	ARF6	ATP2A1	BCAP31	CALR3	CDK5RAP2	COX4I1	COX8A	CTNNA1	CTNNB1	DERL1	EBAG9	EZR	GJD3	GOLGA1	HNRNPA1	HSD17B11	HSD3B7	KRAS	LAMP2	LAMP3	LAMTOR1	LCK	LRRC59	METTL7A	PCM1	PDIA4	PHB2	PXMP2	RAB2A	RAB35	RAB5C	RAB9A	RDX	RHOB	RPL31	RPN1	RPN2	RPS20	RPS24	RPS6	SEC61B	SEC62	SERBP1	SFXN1	SYNE3	TERF2IP	TUBB	VAPA	VIM	ZYX	WDR5	FGD5	SMURF1	EEF2K	MAP2K7	BCKDK	MAPK13	PDPK1	MAP3K13	MAP3K7	DYRK3	NUAK1	BUB1B	RPS6KA5	RPS6KA4	STK17B	PAK4	CHEK2	MOS	PRKCB	FYN	CDK1	YES1	HCK	ARAF	BCR	PIM1	PSKH1	CDK4	BRAF	PHKG2	PRKCA	PRKACA	EIF2AK2	CSNK2A2	MAK	PRKACG	PRKACB	MAPK3	AXL	MAPK4	MAP2K2	FLT3	PIK3CB	GRK6	SYK	MAP2K3	CSNK1A1	CSNK1D	CLK2	CLK3	CDK7	CDK9	BLK	IRAK1	RPS6KA3	PRKX	NEK4	JAK3	PLK1	DAPK1	LIMK1	LIMK2	MAPK12	MAPK10	CSNK2A1	SRPK2	CSNK1G2	CDKL1	CDK6	MAP2K1	PTK2	PRKCZ	PRKCD	ITK	TWF1	MAPK7	PAK2	STK3	ILK	TNK1	CAMK2G	CAMK2D	CDK13	PTK2B	FASTK	PDK1	PDK2	STK11	NTRK3	KIAA1804	PKN3	ULK3	KSR2	ADCK2	ADCK1	STK32C	PIM3	TEX14	CDK20	PDIK1L	STK40	MINK1	DCLK2	CAMKV	HIPK4	ANKK1	ADCK3	UHMK1	MAPK15	BRSK1	TBCK	GSG2	GRK7	STK32A	DYRK2	CDKL2	ULK4	AURKB	SCYL1	TSSK2	PSKH2	TESK2	SRPK1	PKMYT1	EIF2AK1	TSSK6	TSSK1B	WNK3	STK33	NUAK2	SRMS	POMK	SGK2	PAK6	DYRK4	SNRK	LATS2	NRBP2	PAK7	PRKAG3	NRBP1	RPS6KA6	TAOK2	SRPK3	ICK	CDK11A	AURKC	CAMK2A	MAST1	SIK3	DYRK1B	RPS6KL1	DDX46	DDX5	GPATCH8	HNRNPUL1	PPP1CA	PPP1CB	PRPF38B	SF3B1	SF3B2	SFPQ	SRRM1	SRRM2	HSP90AA1	HSP90AB1	HSPA8	DDX17	NPM1	RBM39	RPL13	RPL18	RPL23A	RPL27A	RPL3	RPL4	RPL6	RPL7	RPL7A	RPL8	RPLP0	RPS2	RPS3A	RPS8	RSL1D1	BRD4	CCT3	CCT8	RPAP2	ACTL6A	ACTR6	DMAP1	RUVBL1	RUVBL2	SRCAP	VPS72	YEATS4	RPL32	DDX24	PNN	HSPA2	BAG5	FKBP8	HADHA	MTDH	RPL13A	ZC3H15	RPL15	RPL27	RPL14	HSPA14	ST13	NDUFS8	NDUFA12	ERP29	PDIA3	NUCB2	ERAP2	CALR	DGCR2	GRAMD1A	TTLL12	GOPC	NDUFA2	PDE3B	ATP6AP2	ARL6IP5	NDUFB10	OCIAD1	COX5A	DMXL1	VPS13A	EDRF1	SACS	NUDT19	LLGL1	DYNC2H1	ESPL1	SIRT1	MDH2	HYOU1	IKBIP	DDOST	EMC1	GANAB	NUP210	LMAN1	P4HB	PLOD1	PPIB	UGGT2	PRKCSH	UGGT1	RCN1	COLGALT1	CALU	CBX1	ARPC5	ACTC1	ARPIN	FLII	ABCC1	CPD	IGF2R	ITGA2	ITGB1	NOTCH2	SPTBN2	TFRC	VAMP2	WDR6	SYNE2	HSPA1B	POR	VCP	VRK2	WHSC1	AKAP9	CLPB	COX15	COX6B1	IARS2	IMMT	ACOT2	ATP5B	C1QBP	CLPX	CLUH	GLS	GRSF1	LETM1	LRPPRC	MRPS31	MRPS9	NDUFAF2	NDUFV3	POLRMT	SHMT2	TACO1	TIMM44	TRMT10C	VWA8	CCDC88C	KIAA1462	KIAA1217	PKP4	PLCH1	PLEKHA6	PLEKHA7	PPP1R13B	SIPA1L3	SRCIN1	USP54	TMF1	MSN	RALY	STRBP	TOR1AIP2	RICTOR	AP2M1	VPS13C	ARHGEF10	CLCN7	DNAJA2	GOLGA4	RRAGA	C2CD3	CCDC14	CCDC18	CCDC66	CENPE	CEP131	CEP162	CEP290	CEP72	CSPP1	KIAA0753	KIF7	MIB1	NIN	PIBF1	RPGRIP1L	SSX2IP	TBC1D31	TTLL5	ATAD3A	USP30	EBNA1BP2	ATP13A1	ITPR2	ITPR3	SMPD4	STT3B	STX18	UBE2J1	VEZT	BYSL	DHX57	GKAP1	RPS10	DIEXF	MPHOSPH10	NOL10	GPATCH4	NOL8	NOP14	AARS2	LAMB1	LRPAP1	NOMO2	TTC17	FNDC3A	LMNB1	PREB	EIF2AK3	SENP2	STIM1	SCAPER	TERF2	TUBA4A	APP	AIM1	INA	PLEC	IQGAP2	HSPD1	NCL	EEF1A1	ACTG1	GAPDH	HNRNPK	HNRNPA2B1	ENO1	KMT2A	PKM	TUFM	DYNC1H1	FLNA	EEF2	HNRNPA3	HNRNPM	HNRNPU	XRCC6	TLN1	FUS	HMGB1	HSP90B1	PABPC1	HNRNPC	DDX3X	RPS3	IQGAP1	RPS4X	RPS7	THRAP3	RAN	HNRNPL	HNRNPH1	EIF3A	HNRNPR	HNRNPD	SLC25A5	CFL1	XRCC5	EIF2S3	VDAC2	RPL22	SLC25A3	MYH9	AHNAK	KRT10	MACF1	PPP1R12A	LDHA	TUBA1A	LDHB	EEF1D	TPI1	MYL6	YWHAQ	PPA1	MYL12A	RPSA	COPE	CAPZB	YBX1	ECH1	HNRNPF	EPB41	FKBP5	TECR	GLG1	EIF3L	BUB3	GLUD1	ANXA1	CAMK1D	CDC42	PRKCG	LYN	AIP	CDC37	HSP90AB4P	MARK3	SERPINB3	PTDSS1	EDC3	RPS15	YWHAB	ADAR	EIF3D	DEK	ATRX	PIP4K2A	CSNK2B	TSPYL1	CCNL1	RAF1	KSR1	HLA-A	HLA-C	PIK3R1	PRKCH	FAM83G	SEC16A	HTATSF1	LIG4	XRCC4	GAPVD1	FAM83B	ZNF618	FAM83H	USP34	EPM2AIP1	PHF5A	UNC45A	CACYBP	FKBPL	RASAL2	DBR1	BCLAF1	CCNH	LONP1	GNAS	RIC8B	MAGED2	LAS1L	MYCBP2	ARPC1B	CAPZA1	ADD3	NKTR	LUC7L3	NSA2	SON	SRSF11	DDX18	ZRANB2	CCND3	PFDN5	EPHA5	RAC1	PAK1	OGT	GCC2	CCNK	PPP5C	SUGT1	HMGN1	NAP1L4	SAP18	CNOT6L	CNOT2	CNOT7	GNAI2	PTGES3	WNK1	TMEM59	TSC22D3
CD2BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	520	656	666	1005	908	443	1358	492	454	494	1214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1990	2029	1228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EAPP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INO80B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761	872	0	0	0	0	0	0	0	0	0	0	0	0	0	1115	354	504	496	481	303	351	766	1071	901	454	727	636	417	356	622	786	317	1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
URI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1528	1889	1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNHIT1	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1123	1243	959	2169	2569	4568	529	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
