"regulatoryGene","targetGene","weight"
"EEF2","ZNF683",0.0191497073856022
"RPS5","ITGAM",0.0191484349156831
"RPS5","GZMK",0.0191483997565322
"CD6","NPM1",0.019144841794702
"CD3D","EEF1B2",0.0191420314145414
"RACK1","CD8B",0.0191376148614205
"GZMK","GZMB",0.0191369055127221
"NKG7","WDR43",0.0191317542820243
"NKG7","EEF1B2",0.0191254194220778
"CD3E","EIF3L",0.0191229242367528
"CD3D","KLRF1",0.0191095186381553
"RPS5","GZMB",0.019106892909781
"PRKCB","ITGA4",0.0191038776504767
"CD2","EIF3L",0.0190809483981399
"GZMB","CD2",0.0190795122651222
"NKG7","RSL1D1",0.019063794812445
"CD2","GIMAP8",0.0190631898677703
"NPM1","IL2RA",0.0190552289125712
"CD5","GZMH",0.0190469293118702
"CD2","GP1BA",0.0190432973900915
"ITGAM","GP1BA",0.0190363848873795
"ITGB2","NOP53",0.0190232906360989
"CD3D","KLRB1",0.0190051927408543
"RACK1","MYC",0.0190003694041678
"CCR7","ITGB2",0.0189870054660683
"GNLY","EIF3E",0.0189853627725735
"GNLY","ADRB2",0.0189762684277933
"NKG7","CD3G",0.0189640338243287
"EIF3L","PRKCB",0.0189583185096069
"NKG7","GIMAP5",0.0189547210851535
"RPS5","MYC",0.0189510623882061
"CD8A","IL2RB",0.0189491458807639
"CD3G","KLRB1",0.0189484698499131
"GZMH","ITGA4",0.0189392064472582
"GP1BA","CD4",0.0189250232274369
"EIF3E","IL2RA",0.0189180287088477
"CD3G","PRKCB",0.0189145946001914
"USP28","FAS",0.0189046966697718
"GZMB","KLRB1",0.0189039822733255
"CD3D","FOXP1",0.0188953486529366
"RSL1D1","GZMK",0.018893768533277
"GZMH","CD3D",0.0188796020597504
"CD3G","ADRB2",0.018877001744187
"CD2","FAS",0.0188603558069327
"CD4","CASP8",0.0188515888200234
"RACK1","GIMAP8",0.0188404654840512
"CD6","IL2RB",0.0188283171907757
"RPS5","ITGB1",0.0188190288463489
"GZMH","RPS8",0.018818044084625
"PRF1","RPS8",0.0188053533803293
"PRF1","RSL1D1",0.0188030520014338
"GNLY","NPM1",0.0187958570524165
"GZMK","RPS5",0.0187952887013163
"CD6","GZMB",0.0187939405516154
"EIF3L","CCR7",0.0187875664864088
"RPS5","CD6",0.0187842732823967
"GNLY","CD2",0.0187837920482008
"RPS5","GZMH",0.0187791293219892
"ZNF683","VCL",0.0187775106795151
"ITGB2","ITGA4",0.0187698251070111
"EIF3L","GZMH",0.0187695897064297
"KLRD1","EIF3L",0.0187681497684964
"GNLY","GP1BA",0.0187573531351265
"CD3E","CCR7",0.0187338763418818
"GZMB","EIF3E",0.0187288093795078
"ITGB2","ZNF683",0.0187259054410643
"EEF1B2","GZMH",0.0187254524705228
"GZMH","RACK1",0.0187223928684039
"FOXP3","FGFBP2",0.0187091462256349
"KLRD1","EEF1B2",0.0186999503208041
"CD2","NOP53",0.0186901283149922
"CD2","IL2RB",0.018681946770205
"EEF1B2","KLRB1",0.0186790846004468
"CD8A","CD6",0.0186755171284748
"GZMH","EIF3E",0.0186736210421091
"CD2","ITGAM",0.0186692099833952
"PRF1","EIF3E",0.0186587416360857
"FAS","IL2RA",0.0186550641369412
"CD3E","ITGAM",0.0186465432996148
"CD3E","RPS5",0.018618347429021
"ITGA4","KLRF1",0.0186178084199569
"RPS5","CD5",0.0186092595300366
"GNLY","FOXP1",0.0186080259018787
"GZMB","USP28",0.0186031798049119
"RPS8","IL2RA",0.0186016946613955
"CD8A","SLC9A3R1",0.0186015264175674
"CD3D","IL2RB",0.0185949904711754
"GZMK","RPS8",0.0185946643653083
"EEF2","FGFBP2",0.0185688116093872
"WDR43","CD5",0.0185375573871979
"CD3G","EEF1B2",0.01852087865213
"RPS8","CCR7",0.0185169082940131
"WDR43","RACK1",0.0185164148290095
"SLC9A3R1","USP28",0.0185097883107004
"WDR43","NKG7",0.01850379672665
"CD8A","EEF2",0.0184973555942047
"EEF2","KLRD1",0.0184750721868183
"NOP53","ZNF683",0.018460378862325
"IL2RB","RPS5",0.0184593437723285
"EIF3L","CD8A",0.0184527597478407
"CD8A","ITGAM",0.0184519086274571
"GZMK","GP1BA",0.0184515005500177
"EIF3E","IL17A",0.0184470970399198
"SLC9A3R1","WDR43",0.0184466149426697
"CD2","CASP8",0.0184343765295113
"GZMK","CD8B",0.018423646493395
"KLRD1","CCR7",0.0184191430101694
"EEF1B2","NKG7",0.018411993584567
"NKG7","GIMAP8",0.0184070741020036
"CD8A","GIMAP5",0.018405058307026
"KLRD1","PXN",0.0184028642447395
"FLNA","ZNF683",0.0184025568142969
"PRF1","USP28",0.0183979400298838
"ITGA4","CD6",0.0183909349126363
"GP1BA","RSL1D1",0.0183898142357821
"CD8A","MYC",0.0183858496187314
"CD2","ITGB1",0.0183799341336284
"CD5","RACK1",0.018379728150494
"EEF1B2","NPM1",0.0183685368141111
"IL2RB","GZMK",0.0183675758768892
"WDR43","ITGB1",0.0183650052390421
"GNLY","KLRB1",0.0183621322248875
"RPS8","ADRB2",0.0183156674586398
"FLNA","PRKCB",0.0183138635373763
"GZMH","USP28",0.0183111371174122
"GZMK","WDR43",0.0183079739990154
"RACK1","CD6",0.0183022763063597
"RSL1D1","EEF2",0.0183018719314095
"EIF3E","KLRB1",0.0183018464337107
"PRF1","EIF3L",0.0183010865684983
"RACK1","GIMAP5",0.0182921651329355
"KLRB1","ITGAM",0.0182902007810492
"VCL","CD3D",0.0182800513985711
"PRF1","EEF2",0.0182754977705682
"CD5","NKG7",0.0182679391038215
"RACK1","RSL1D1",0.0182653984568262
"MYC","KLRF1",0.0182651370935056
"CD2","RPS5",0.0182634245580478
"RACK1","FOXP3",0.0182625604110393
"RSL1D1","PRF1",0.018261270726861
"RACK1","GP1BA",0.0182609254074411
"FGFBP2","GIMAP5",0.0182579374829977
"CD5","GP1BA",0.0182571503832842
"RPS8","ACTN1",0.0182483763456019
"EEF2","PRKCB",0.0182475147680715
"GIMAP8","GZMB",0.0182441238633217
"RACK1","ACTN1",0.0182376955666555
"FAS","ACTN1",0.0182352982833963
"NKG7","CD5",0.0182337398231168
"CD3G","FGFBP2",0.0182325797341827
"ITGA4","PRKCB",0.0182324366170983
"GZMH","FAS",0.0182008825866086
"CD8B","GNLY",0.0181992956505557
"EEF2","CD2",0.0181936243565683
"CD3E","GZMH",0.0181836272678374
"EIF3E","NKG7",0.0181772725854029
"GZMH","FLNA",0.0181756833734826
"CD5","KLRB1",0.0181756591285672
"WDR43","USP28",0.0181727999405195
"ITGB1","PXN",0.0181709505729626
"USP28","CCR7",0.0181649182532324
"CD3D","ZNF683",0.0181365065130952
"EEF1B2","CD3E",0.0181285315663256
"CD4","PXN",0.0181238495438
"GZMH","CD3G",0.0181196472327297
"RACK1","VCL",0.0181156139033459
"GZMH","PXN",0.0181119334711144
"CD2","RSL1D1",0.0181107239698993
"IL2RB","ITGA4",0.0181103218085298
"CD3D","EIF3L",0.0181090132302327
"GNLY","RACK1",0.0181050147438392
"GZMH","CD5",0.0180971353599257
"KLRD1","GIMAP5",0.0180853496261113
"RSL1D1","MYC",0.0180769588499016
"GZMK","FOXP1",0.0180701562852037
"VCL","PRKCB",0.0180602853769239
"EEF2","NPM1",0.0180456179366768
"CD3D","VCL",0.0180351602735448
"PRKCB","CD8B",0.0180344709032816
"GZMH","WDR43",0.0180338203900013
"FOXP1","CD8B",0.0180320962484141
"IL2RB","EEF2",0.0180308569177863
"RACK1","CD2",0.0180167156588846
"NKG7","CASP8",0.0180098788580385
"CD3E","IL2RB",0.0179995387370975
"RSL1D1","ITGB1",0.0179976877223818
"WDR43","CD3D",0.01799570195374
"FLNA","EEF2",0.0179889729315906
"GZMK","RACK1",0.0179879316364101
"NKG7","GP1BA",0.0179874440561328
"EIF3L","CASP8",0.0179715619039991
"CD8A","RPS8",0.0179708097144632
"KLRD1","RACK1",0.0179648606320004
"CD2","RPS8",0.0179513373323281
"EEF1B2","ACTN1",0.0179470642613598
"GZMH","CD3E",0.0179388529411601
"ITGB2","EEF1B2",0.0179383751557337
"NKG7","RPS5",0.0179361784394013
"IL2RB","CD3G",0.0179308958162173
"CD3D","FAS",0.0179286583419064
"EIF3L","ACTN1",0.0179267094932628
"IL17A","VCL",0.0179152267851072
"CD8A","RPS5",0.0179147667612354
"CD5","CD8A",0.0179099218721657
"RSL1D1","CD3E",0.0179010211878207
"KLRB1","CD8A",0.0178789296946064
"CD3G","CD6",0.0178753995598192
"CD3G","MYC",0.0178510718716242
"WDR43","GZMK",0.0178460016367223
"EIF3L","NKG7",0.0178405787560094
"ITGA4","MYC",0.0178394309524179
"ITGA4","FGFBP2",0.0178379751844577
"CD5","FGFBP2",0.0178362981316528
"CD3E","GZMB",0.0178342946203736
"EEF1B2","PRF1",0.0178321282424653
"NKG7","SLC9A3R1",0.0178261464614212
"GZMB","CD3E",0.0178036187864854
"VCL","GZMH",0.017802028374082
"NPM1","KLRD1",0.0177925257079759
"ITGA4","NKG7",0.0177923421131229
"RSL1D1","FGFBP2",0.017786251425777
"MYC","ADRB2",0.01778287514921
"GZMB","PRKCB",0.0177693739335385
"CCR7","CD8B",0.0177591566208758
"CD3D","GZMH",0.0177573902189866
"ZNF683","NOP53",0.01774736683887
"RPS8","ITGB1",0.0177471010578807
"RACK1","ADRB2",0.01774668306079
"KLRD1","CD8B",0.0177465147735039
"KLRD1","FGFBP2",0.0177448678889549
"RSL1D1","NPM1",0.0177441341227872
"CD3G","CD8A",0.0177420266418764
"CD2","FOXP1",0.0177374914256327
"IL2RB","KLRD1",0.0177370279404119
"CD4","GZMB",0.017735392174517
"EIF3E","ZNF683",0.0177306692082953
"EEF1B2","FAS",0.0177190442608751
"ITGA4","CD8B",0.0177070683823531
"IL17RA","GIMAP5",0.0177058996583314
"PRF1","IL17RA",0.0177057097012891
"CD3D","CD4",0.0177042036526419
"KLRB1","RSL1D1",0.0177030814976554
"IL17RA","PXN",0.0176924615445218
"CD3D","RPS8",0.0176855240174272
"RSL1D1","EEF1B2",0.0176846931319969
"CD3E","FOXP3",0.0176831004737588
"ADRB2","MYC",0.0176798302930416
"CD2","SLC9A3R1",0.0176748347976145
"PRF1","RACK1",0.0176633314042465
"ITGAM","NOP53",0.0176601375059179
"EIF3E","GZMH",0.0176526572290272
"EIF3E","GZMK",0.0176466141941135
"CD5","EEF1B2",0.0176390101483645
"FLNA","CCR7",0.0176349894050819
"NKG7","PXN",0.0176331502201422
"EEF2","IL2RA",0.0176315584651567
"EEF2","ITGB2",0.0176287015829583
"CD8A","RACK1",0.0176269419059453
"GIMAP8","CD4",0.0176258420003818
"FOXP1","ITGAM",0.0176240460929561
"RSL1D1","CD3D",0.0176190013437751
"NKG7","FOXP1",0.0176161743627516
"GZMK","FLNA",0.017614559130402
"GZMB","ADRB2",0.0176096934511801
"FGFBP2","GZMB",0.0176026793553565
"EIF3E","RSL1D1",0.0175909408955256
"CD8A","FAS",0.017585026427939
"WDR43","CD2",0.0175835277524911
"RACK1","GZMB",0.0175821499813347
"VCL","FGFBP2",0.017577642837741
"CD8A","CD5",0.0175742621765206
"GIMAP8","PRF1",0.0175722156060448
"CD3E","EIF3E",0.0175721579422316
"CD3E","RACK1",0.0175714836565338
"NKG7","ACTN1",0.0175674229767814
"NPM1","KLRF1",0.01756689125196
"CD3E","NKG7",0.0175579112573613
"GZMB","ACTN1",0.0175568117362709
"KLRD1","EIF3E",0.0175560238085671
"GIMAP8","WDR43",0.0175257788411039
"RSL1D1","CASP8",0.0175212409349075
"KLRB1","EIF3E",0.0175132834543179
"FLNA","NKG7",0.0175075434245693
"GZMH","CD4",0.0175040191400379
"ITGB1","CD8A",0.0174885738603483
"PXN","CD8B",0.0174840507865492
"KLRB1","CD3G",0.0174736482386659
"KLRD1","ITGA4",0.0174675156422414
"ITGB2","FGFBP2",0.0174625782575939
"NKG7","ITGB1",0.0174621911459832
"CD3G","CD8B",0.0174548382900172
"CD3E","ITGB1",0.0174496838691412
"WDR43","ACTN1",0.0174462094043099
"ITGAM","NKG7",0.0174444713815303
"KLRD1","CD5",0.0174390168684369
"EEF2","GZMH",0.0174261033629454
"CD8A","WDR43",0.0174246919644126
"RPS5","NOP53",0.0174231507794463
"CD2","FLNA",0.0174173023006336
"RPS5","GP1BA",0.0174055939786346
"NKG7","FAS",0.0174008804781484
"EEF1B2","ITGA4",0.0173931537528256
"ZNF683","CD2",0.0173816604286294
"KLRD1","RPS8",0.0173811708999482
"CD2","RACK1",0.0173733190750283
"CD3G","PRF1",0.0173660280312513
"PRF1","KLRF1",0.0173616993217533
"GNLY","PXN",0.0173589700709974
"EIF3L","PRF1",0.0173555078833784
"EIF3L","CD3E",0.0173394886486624
"NKG7","RPS8",0.0173363133163004
"IL2RA","CD4",0.0173357134090079
"IL2RB","GIMAP8",0.0173237729165734
"GZMK","IL17A",0.017310313038466
"GIMAP8","FOXP1",0.0173081292938307
"RSL1D1","IL2RA",0.0173035553048697
"EIF3E","NOP53",0.0173020001584751
"KLRD1","GZMB",0.0173017275668753
"FGFBP2","CCR7",0.0172999038582804
"CD2","CD4",0.0172942046906447
"FLNA","EIF3E",0.0172889841690319
"GZMB","FLNA",0.0172780776978634
"RPS8","IL2RB",0.017274925552571
"RACK1","CD4",0.0172745489451893
"ITGAM","EIF3L",0.0172688519767764
"CD3D","IL2RA",0.0172680009727139
"CD4","GP1BA",0.0172663317434639
"PRF1","RPS5",0.0172546068799406
"ITGB1","FOXP3",0.017253043571331
"EEF2","NKG7",0.0172452937295294
"ITGAM","CD8B",0.0172311726622963
"NOP53","CD8A",0.0172289379164394
"GNLY","WDR43",0.0172243599338229
"EEF1B2","CD8A",0.017223611000466
"CD3G","RPS8",0.0172152908025088
"CD6","WDR43",0.0172039922736684
"IL2RA","GZMH",0.0171927786756857
"RPS5","GIMAP8",0.0171891425813097
"EEF1B2","MYC",0.0171817391697501
"GZMK","IL2RB",0.0171811868869936
"EEF2","PRF1",0.0171796408114163
"SLC9A3R1","CD3G",0.0171769302642928
"GZMK","PRF1",0.0171702851003372
"PRF1","SLC9A3R1",0.0171696379291413
"EEF2","RSL1D1",0.0171600130517639
"RPS8","IL17RA",0.0171575254200773
"EEF1B2","CASP8",0.0171497134766727
"PRF1","FLNA",0.0171493758067841
"EEF1B2","IL17A",0.0171444797331756
"CD3E","KLRB1",0.0171430098554131
"IL2RB","CD8A",0.0171330219828428
"RPS5","CD3E",0.0171269732489524
"RSL1D1","NKG7",0.0171258878713656
"CD3D","GZMB",0.0171196542797443
"WDR43","CD3E",0.0171130206447597
"EEF2","NOP53",0.0171107342100654
"RSL1D1","EIF3E",0.0171023405311291
"WDR43","GIMAP5",0.0170977196950737
"CD5","GZMB",0.0170972882909033
"EEF1B2","PRKCB",0.0170921171001103
"CD5","PRKCB",0.0170843100389745
"RSL1D1","KLRF1",0.017074988923201
"GZMH","RPS5",0.0170728948242955
"FGFBP2","CD8B",0.0170722439252057
"EEF2","IL2RB",0.0170705738190107
"EEF1B2","EIF3L",0.0170664110264266
"CD3D","GIMAP8",0.017064574804954
"CASP8","EEF1B2",0.0170582146276138
"CD3E","NPM1",0.0170510678360124
"EIF3L","EEF1B2",0.0170502046860564
"RPS8","FLNA",0.0170431454867501
"GIMAP5","GZMB",0.0170402503375141
"CD8A","ACTN1",0.0170282952393619
"FLNA","GZMK",0.0170232706653293
"CD6","IL2RA",0.0170220359499429
"KLRD1","CD3D",0.01701965065078
"KLRB1","GP1BA",0.0170135859008999
"IL2RB","CD4",0.0170120808121864
"FLNA","RPS5",0.0170087236180718
"PXN","PRKCB",0.0170020105556116
"CD5","RPS5",0.0169976186480643
"CCR7","CD8A",0.0169860385749029
"CD2","KLRD1",0.016983369109435
"CD3E","USP28",0.0169819591892498
"CD3G","ITGB1",0.016970913825893
"GZMK","SLC9A3R1",0.0169689256421391
"CD3G","VCL",0.0169555416065036
"VCL","IL17A",0.0169532464759621
"CD5","IL2RB",0.0169511645746626
"GP1BA","ITGAM",0.0169491851088389
"EEF1B2","CD8B",0.0169458481112735
"GZMK","IL17RA",0.016945363568671
"EEF1B2","USP28",0.0169380999242952
"GZMB","EEF1B2",0.0169198214255898
"CD3E","RSL1D1",0.0169176293946788
"WDR43","CD6",0.0169091832272798
"ITGA4","FOXP3",0.0169064919741403
"CD5","EEF2",0.016899134311727
"CD8A","FLNA",0.0168870819043437
"FLNA","CD3D",0.0168859486474642
"GNLY","IL17RA",0.0168844046241079
"EIF3E","SLC9A3R1",0.0168820958685105
"MYC","CD8B",0.0168815328353949
"IL2RB","EIF3E",0.0168793211212857
"RACK1","CD3G",0.0168730252532154
"CD3D","FOXP3",0.016866618968424
"PXN","CD4",0.0168603189069955
"GZMB","KLRD1",0.01685788128609
"GIMAP5","CD8A",0.0168562745673057
"GZMK","EIF3L",0.0168542012748856
"GZMB","SLC9A3R1",0.0168501610553098
"CASP8","ZNF683",0.0168363424506483
"RSL1D1","GZMH",0.0168324833484758
"EIF3E","CD8A",0.0168290563300474
"GZMK","NPM1",0.0168221537013276
"CD3D","KLRD1",0.0168063678895532
"GZMK","CD6",0.0167949809655492
"CD3E","GIMAP8",0.0167827565071128
"ITGB2","CD3G",0.0167807962446574
"IL2RB","CD3D",0.0167802302975771
"CD3D","RPS5",0.0167765860733928
"ITGAM","KLRB1",0.0167740522811789
"ITGB2","CD2",0.0167738486798797
"CASP8","PRF1",0.0167625202702783
"EEF2","PXN",0.0167598864875564
"GNLY","ITGB2",0.0167536595308621
"CD4","SLC9A3R1",0.0167504166607298
"NOP53","FGFBP2",0.0167453293791467
"EIF3L","KLRD1",0.016744752813579
"ITGB1","PRKCB",0.0167426265408889
"WDR43","SLC9A3R1",0.0167413714079865
"WDR43","VCL",0.0167369789033866
"IL2RB","WDR43",0.0167333488711457
"CD5","ITGA4",0.0167092012237911
"IL2RB","CD6",0.0166948841376917
"CD3E","VCL",0.0166944609818004
"VCL","EIF3L",0.0166937788011129
"CCR7","IL2RB",0.0166844741331784
"CD3D","RSL1D1",0.0166842678724561
"CD2","ITGA4",0.0166759895417833
"FLNA","ITGA4",0.0166729310902103
"CD3D","FLNA",0.0166628086503606
"NKG7","NOP53",0.0166612736327876
"VCL","GP1BA",0.016648221029915
"GIMAP5","IL2RA",0.0166471072534667
"PRF1","CCR7",0.0166463088118683
"ITGB2","ITGB1",0.0166440292475551
"CD3G","NOP53",0.0166422077284618
"GNLY","EIF3L",0.0166110649929553
"CD3D","ITGA4",0.0166100496751283
"RACK1","USP28",0.0166098590994451
"PRKCB","NPM1",0.0166027920967767
"IL2RA","NPM1",0.016596938182568
"GNLY","ITGB1",0.0165888323320209
"ITGB2","KLRB1",0.0165872713552335
"CD8A","USP28",0.0165869354287682
"CD2","NPM1",0.0165849359211822
"IL2RB","PRKCB",0.0165722054530334
"CD2","PXN",0.0165701986805216
"RPS8","CD2",0.0165638120459161
"KLRD1","PRKCB",0.0165636874028516
"EIF3E","PRF1",0.0165616800813222
"CD5","EIF3E",0.0165542129581629
"USP28","ACTN1",0.0165492376361565
"USP28","GIMAP5",0.0165466897463189
"ITGB1","CD8B",0.0165426685992089
"EEF1B2","ADRB2",0.0165408997843491
"CD3G","ITGB2",0.0165341028406214
"WDR43","KLRF1",0.0165257088892084
"NOP53","ITGAM",0.0165256032943513
"CD3D","IL17RA",0.0165247819222813
"CD6","CCR7",0.0165185441436128
"EIF3L","GZMK",0.0164967260332661
"GNLY","SLC9A3R1",0.0164941490912034
"EEF1B2","GZMB",0.0164888128417814
"KLRD1","GZMK",0.0164855160060964
"CD3G","GZMK",0.0164806474697606
"RSL1D1","CD4",0.0164752204117734
"EIF3E","PRKCB",0.0164722451276106
"CD5","CASP8",0.0164703575721922
"NPM1","CD8B",0.0164657150936043
"CD5","NPM1",0.016465305504969
"EEF1B2","WDR43",0.0164651505002743
"CD5","IL2RA",0.0164523922202185
"GZMB","CD3D",0.0164445247225849
"KLRD1","CD4",0.0164430872133861
"IL2RB","IL17RA",0.0164176471581318
"CASP8","CD4",0.0164148621857803
"CD3E","ZNF683",0.0164021474611885
"EIF3E","EEF1B2",0.0163994581173932
"EEF2","FLNA",0.0163896385182415
"GZMB","CD5",0.016384098868781
"EIF3E","IL2RB",0.0163835246120122
"WDR43","FLNA",0.0163798695569137
"IL2RB","ADRB2",0.0163755166087285
"RPS5","CCR7",0.0163577112865058
"PRKCB","NOP53",0.0163560475893825
"WDR43","NOP53",0.0163535811442648
"NKG7","VCL",0.0163518328309949
"CD5","PXN",0.0163508407043019
"CD3E","ACTN1",0.0163498267171872
"ITGB1","WDR43",0.0163477554789908
"ACTN1","FAS",0.0163454271894146
"GIMAP5","CD4",0.0163411598395874
"KLRD1","ITGAM",0.0163405201710748
"ADRB2","KLRF1",0.016338665501466
"FLNA","MYC",0.0163318241375643
"CD8B","FAS",0.0163309659026165
"CD8A","IL17A",0.0163309492359815
"GZMB","RPS5",0.0163259239427737
"CD6","CD3G",0.0163234286430952
"RPS8","ITGA4",0.0163195043512561
"GZMK","ADRB2",0.0163190611024891
"EIF3E","FOXP1",0.0163012453599894
"NKG7","ADRB2",0.0162957029817952
"IL17RA","ZNF683",0.0162936908996084
"GIMAP5","RPS8",0.0162815670555227
"CD8A","ITGA4",0.016267714878105
"FOXP1","CD3D",0.0162621831354371
"USP28","ADRB2",0.0162597407216742
"EIF3E","NPM1",0.0162586022718763
"CD6","FAS",0.0162483364828634
"EIF3L","GNLY",0.0162425639346929
"EEF2","ITGB1",0.0162374551547649
"USP28","RSL1D1",0.0162317600543404
"ITGB2","GIMAP8",0.0162280074485772
"GZMB","ITGB1",0.0162084855401029
"PRKCB","ITGAM",0.0162078986920405
"PRKCB","CD6",0.0161945975508235
"CASP8","FOXP3",0.0161933485235191
"RSL1D1","CD8B",0.0161889119431562
"VCL","NKG7",0.0161792738965152
"FLNA","CD3G",0.0161771287203332
"EIF3E","GIMAP8",0.0161735369615213
"WDR43","GP1BA",0.0161484404364312
"KLRB1","GZMB",0.0161463288476642
"IL17RA","NKG7",0.0161344533318543
"EIF3E","GP1BA",0.01613407798024
"RACK1","ITGB1",0.0161318768549727
"GZMB","KLRF1",0.0161286527227498
"NKG7","RACK1",0.0161179949469582
"CD5","CD2",0.016115296161702
"IL17A","NOP53",0.0161126528403767
"GZMB","NOP53",0.0161054023879288
"RACK1","FAS",0.0160974325814697
"CD8B","FOXP1",0.0160967577864541
"PXN","NOP53",0.0160928276688466
"CD6","KLRB1",0.0160853727522289
"CD8B","CCR7",0.0160837346761701
"RPS5","CD2",0.0160831642756174
"IL2RB","EIF3L",0.0160817492606368
"EIF3E","CD5",0.0160811736568821
"EEF2","USP28",0.016080162517924
"IL17RA","CASP8",0.016048619789418
"CD3D","PRKCB",0.0160463182098845
"CD3E","FOXP1",0.0160339481302256
"MYC","CD3E",0.0160308043166444
"GIMAP8","FLNA",0.0160260929589791
"ITGAM","NPM1",0.016023930076878
"CD3G","KLRD1",0.0160222212184365
"CD3G","USP28",0.0160121608433069
"IL2RB","RACK1",0.0160116777535541
"CD3G","IL17RA",0.0160007345357643
"VCL","RPS8",0.0159986359502936
"CD3D","USP28",0.0159978126236221
"CD3G","KLRF1",0.0159935855981866
"IL2RB","GIMAP5",0.0159884047184456
"EEF1B2","CD4",0.0159875194875731
"PXN","CD6",0.0159859580047626
"CD8B","IL17RA",0.0159747491149356
"NOP53","EEF1B2",0.0159694641748671
"CD3G","RPS5",0.0159528597531012
"EEF1B2","RSL1D1",0.0159502036840099
"PXN","CD8A",0.0159451308620096
"GNLY","CCR7",0.0159412020607583
"EEF1B2","CCR7",0.0159259472171465
"PRF1","PXN",0.0159230894408455
"PXN","RACK1",0.0159205127020745
"GZMB","CD3G",0.0159141273356061
"CD5","ITGAM",0.0159057847133366
"CD3D","CD6",0.0159029470349079
"EIF3E","KLRD1",0.0159019660387055
"EIF3E","EEF2",0.015900777589898
"CD5","GZMK",0.0158821271549876
"GIMAP5","USP28",0.0158788175784236
"WDR43","CD3G",0.0158739377888083
"IL17RA","ITGAM",0.0158705440754333
"WDR43","GNLY",0.015863922216058
"RSL1D1","SLC9A3R1",0.0158592063266793
"KLRD1","RSL1D1",0.0158519444641415
"CD6","EEF2",0.0158465513177548
"ITGB1","NOP53",0.0158456684371136
"CASP8","GZMH",0.01584161886305
"WDR43","ZNF683",0.0158365873076814
"GZMK","GIMAP8",0.015834451695862
"CD5","KLRD1",0.0158311852340525
"EEF1B2","KLRF1",0.0158257338944208
"IL2RB","CD2",0.0158203781497982
"EEF2","EIF3E",0.0158200561088906
"FLNA","PXN",0.0158181482752233
"FLNA","PRF1",0.0158157032584069
"ITGA4","ITGB2",0.0158120213432891
"RSL1D1","KLRD1",0.0158081696022854
"KLRB1","RACK1",0.015808139939339
"CD6","ITGAM",0.0158034432875961
"CD3D","RACK1",0.0157987039136821
"CD3E","FGFBP2",0.0157943364491451
"IL2RB","KLRF1",0.0157931105607068
"GIMAP5","FOXP1",0.0157909094427568
"CD3E","PXN",0.0157839661761987
"PRKCB","ITGB1",0.0157788841212129
"GZMB","FOXP1",0.015778529754712
"EIF3E","ACTN1",0.0157776536088802
"RPS8","FAS",0.0157774139404445
"VCL","ITGA4",0.0157762518695693
"GZMB","CCR7",0.0157673527017926
"EEF2","ACTN1",0.0157672253131945
"GZMB","EEF2",0.0157659278046137
"WDR43","NPM1",0.0157620911124415
"CCR7","FGFBP2",0.0157601043891459
"GIMAP5","CD8B",0.0157549230641721
"EIF3L","PXN",0.015750838056165
"KLRB1","SLC9A3R1",0.0157497351397399
"CD3G","IL2RB",0.0157466335842648
"RSL1D1","CD2",0.0157463878959429
"GNLY","GIMAP8",0.0157445599791388
"KLRD1","IL17A",0.0157430576150954
"IL17A","KLRB1",0.0157374872101834
"GNLY","ZNF683",0.015736717681435
"GZMB","RSL1D1",0.0157319106198472
"GIMAP8","CD8A",0.0157279112043665
"GNLY","RPS8",0.0157258707716252
"KLRD1","VCL",0.015718269598417
"ITGB1","CD3G",0.0157159874073415
"FOXP3","KLRB1",0.0157048355082803
"WDR43","IL2RB",0.0157044707310003
"IL17RA","NOP53",0.0156899702815047
"KLRB1","RPS5",0.0156879468707829
"NPM1","FLNA",0.0156834170789164
"GIMAP5","EEF2",0.0156823317183142
"NPM1","CD6",0.0156821506446877
"IL17RA","CD4",0.0156737935717088
"WDR43","CD8A",0.0156590223842187
"PRF1","ACTN1",0.0156589457265688
"RSL1D1","CCR7",0.0156468154791622
"CD8B","ITGB2",0.0156436399632168
"FLNA","GZMH",0.0156433349750737
"VCL","KLRB1",0.0156373620364024
"ITGB2","ADRB2",0.0156313079537458
"ITGB2","GZMB",0.0156293409873355
"GZMH","IL17A",0.0156271151976343
"EIF3E","GNLY",0.0156152052515208
"WDR43","MYC",0.015611052540754
"ITGB1","GZMK",0.0156069339262054
"IL2RA","FAS",0.0156056603534498
"CD3E","ITGA4",0.0156033022431266
"ZNF683","CASP8",0.0156015157219112
"GZMK","FOXP3",0.0156008606747123
"EEF1B2","GIMAP8",0.0155856325339716
"GZMK","CD3G",0.0155845361407686
"CD6","NOP53",0.0155687289392253
"FAS","FGFBP2",0.0155562448996234
"CD6","ZNF683",0.0155554041483313
"EIF3E","CD3E",0.0155539644570824
"KLRB1","EEF1B2",0.0155533888715505
"CD5","USP28",0.0155479595485605
"GP1BA","ITGB2",0.0155464326621575
"WDR43","CD4",0.0155437373791842
"GZMK","CD4",0.0155412784439785
"CD6","PRKCB",0.0155359995999525
"PRKCB","GNLY",0.015533163498828
"KLRB1","PRF1",0.0155307449320368
"CD2","CD8B",0.0155307061486535
"CD3D","GP1BA",0.0155306673411288
"CD3G","NPM1",0.0155302060181179
"GZMB","WDR43",0.0155220440667039
"SLC9A3R1","PXN",0.0155111973793987
